,Date,Timestamp,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio,Cashio
,,,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP
,,,Total,solana,Total,Total,Total,Total,solana,solana,solana,solana,Total,Total,Total,Total,solana,solana,solana,solana
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,saber,usd-coin,tether,sunny-aggregator,saber,usd-coin,tether,sunny-aggregator,saber,usd-coin,tether,sunny-aggregator,saber,usd-coin,tether,sunny-aggregator
,13/02/2023,1676246400,0.0660653747367393,0.0660653747367393,,0.04123523490880766,0.02483013982793165,,,0.04123523490880766,0.02483013982793165,,,0.04142354635051711,0.024870230639722882,,,0.04142354635051711,0.024870230639722882,
,14/02/2023,1676332800,0.06629592049973569,0.06629592049973569,,0.055965978933040395,0.010329941566695292,,,0.055965978933040395,0.010329941566695292,,,0.05597180000024042,0.010329941566695292,,,0.05597180000024042,0.010329941566695292,
,15/02/2023,1676419200,0.06631529595765227,0.06631529595765227,,0.051249977781566404,0.015065318176085874,,,0.051249977781566404,0.015065318176085874,,,0.051249977781566404,0.015050267908177699,,,0.051249977781566404,0.015050267908177699,
,16/02/2023,1676505600,0.06638372537597528,0.06638372537597528,,0.04249255349582639,0.02389117188014889,,,0.04249255349582639,0.02389117188014889,,,0.04240773801978682,0.02389181695920679,,,0.04240773801978682,0.02389181695920679,
,17/02/2023,1676592000,0.06623479795264925,0.06623479795264925,,0.045087756129016214,0.021147041823633028,,,0.045087756129016214,0.021147041823633028,,,0.04514405076031432,0.021157472457554602,,,0.04514405076031432,0.021157472457554602,
,18/02/2023,1676678400,0.06629762449011814,0.06629762449011814,,0.042122057275650285,0.02417556721446786,,,0.042122057275650285,0.02417556721446786,,,0.042122057275650285,0.02417975031127171,,,0.042122057275650285,0.02417975031127171,
,19/02/2023,1676764800,0.06628020312716194,0.06628020312716194,,0.031803006206078344,0.0344771969210836,,,0.031803006206078344,0.0344771969210836,,,0.031817642321546255,0.03448495603619174,,,0.031817642321546255,0.03448495603619174,
,20/02/2023,1676851200,0.06625612332752838,0.06625612332752838,,0.037143122856252646,0.02911300047127573,,,0.037143122856252646,0.02911300047127573,,,0.03715218799012224,0.0291528524205346,,,0.03715218799012224,0.0291528524205346,
,21/02/2023,1676937600,0.06623708572717288,0.06623708572717288,,0.03837712808760658,0.027859957639566297,,,0.03837712808760658,0.027859957639566297,,,0.038432624797814625,0.027874061914895235,,,0.038432624797814625,0.027874061914895235,
,22/02/2023,1677024000,0.06635413329242101,0.06635413329242101,,0.041188011342262174,0.025166121950158847,,,0.041188011342262174,0.025166121950158847,,,0.04119250132490659,0.02511589016981921,,,0.04119250132490659,0.02511589016981921,
,23/02/2023,1677110400,0.06627977667446287,0.06627977667446287,,0.03693159136819641,0.029348185306266466,,,0.03693159136819641,0.029348185306266466,,,0.03693968115837009,0.029369595741562064,,,0.03693968115837009,0.029369595741562064,
,24/02/2023,1677196800,0.06626681565867894,0.06626681565867894,,0.036130557834886334,0.0301362578237926,,,0.036130557834886334,0.0301362578237926,,,0.036165638504235445,0.030144517421566108,,,0.036165638504235445,0.030144517421566108,
,25/02/2023,1677283200,0.06628057632577516,0.06628057632577516,,0.034204698596323455,0.03207587772945172,,,0.034204698596323455,0.03207587772945172,,,0.034223384564295564,0.032088328000715996,,,0.034223384564295564,0.032088328000715996,
,26/02/2023,1677369600,0.06629258731438581,0.06629258731438581,,0.03410333381295168,0.03218925350143413,,,0.03410333381295168,0.03218925350143413,,,0.03410606229793551,0.03220580728637933,,,0.03410606229793551,0.03220580728637933,
,27/02/2023,1677456000,0.0663797805743776,0.0663797805743776,,0.03545528092976283,0.03092449964461477,,,0.03545528092976283,0.03092449964461477,,,0.03541986106869414,0.030893606038576195,,,0.03541986106869414,0.030893606038576195,
,28/02/2023,1677542400,0.06634772770060673,0.06634772770060673,,0.033622758254558835,0.032724969446047907,,,0.033622758254558835,0.032724969446047907,,,0.03358916908547337,0.032724969446047907,,,0.03358916908547337,0.032724969446047907,
,01/03/2023,1677628800,0.06654906669003331,0.06654906669003331,,0.03385908017255716,0.03268998651747615,,,0.03385908017255716,0.03268998651747615,,,0.033690627037370316,0.03262473704338937,,,0.033690627037370316,0.03262473704338937,
,02/03/2023,1677715200,0.0663163846206527,0.0663163846206527,,0.04048405800741038,0.025832326613242328,,,0.04048405800741038,0.025832326613242328,,,0.04048405800741038,0.025832326613242328,,,0.04048405800741038,0.025832326613242328,
,03/03/2023,1677801600,0.06638390171232557,0.06638390171232557,,0.03869695421916631,0.02768694749315926,,,0.03869695421916631,0.02768694749315926,,,0.03865829592324307,0.027659288204954308,,,0.03865829592324307,0.027659288204954308,
,04/03/2023,1677888000,0.06634074908237264,0.06634074908237264,,0.03316708708794853,0.03317366199442412,,,0.03316708708794853,0.03317366199442412,,,0.033178102217884864,0.03314052147295117,,,0.033178102217884864,0.03314052147295117,
,05/03/2023,1677974400,0.06638564065802202,0.06638564065802202,,0.039177423435196757,0.027208217222825258,,,0.039177423435196757,0.027208217222825258,,,0.03913828515004671,0.027181036186638623,,,0.03913828515004671,0.027181036186638623,
,06/03/2023,1678060800,0.06630694165539427,0.06630694165539427,,0.038665674321985914,0.027641267333408368,,,0.038665674321985914,0.027641267333408368,,,0.038665674321985914,0.027653960501278455,,,0.038665674321985914,0.027653960501278455,
,07/03/2023,1678147200,0.06635059252009207,0.06635059252009207,,0.035924386230523485,0.030426206289568585,,,0.035924386230523485,0.030426206289568585,,,0.035924386230523485,0.0303958104790895,,,0.035924386230523485,0.0303958104790895,
,08/03/2023,1678233600,0.06645345254752427,0.06645345254752427,,0.03308225372318353,0.03337119882434074,,,0.03308225372318353,0.03337119882434074,,,0.03301622128062229,0.03330458964505064,,,0.03301622128062229,0.03330458964505064,
,09/03/2023,1678320000,0.06630925939327692,0.06630925939327692,,0.022792081981895737,0.04351717741138118,,,0.022792081981895737,0.04351717741138118,,,0.022792081981895737,0.04353084609705566,,,0.022792081981895737,0.04353084609705566,
,10/03/2023,1678406400,0.06636707269741532,0.06636707269741532,,0.020844951861759897,0.04552212083565542,,,0.020844951861759897,0.04552212083565542,,,0.020803345171417062,0.04552212083565542,,,0.020803345171417062,0.04552212083565542,
,11/03/2023,1678492800,0.06589292264515623,0.06589292264515623,,0.06326516017516925,0.0026277624699869695,,,0.06326516017516925,0.0026277624699869695,,,0.06374387668910443,0.0026251373326543156,,,0.06374387668910443,0.0026251373326543156,
,12/03/2023,1678579200,0.06395394958751072,0.06395394958751072,,0.06231382572030532,0.0016401238672054024,,,0.06231382572030532,0.0016401238672054024,,,0.06476390916804149,0.001636850166871659,,,0.06476390916804149,0.001636850166871659,
,13/03/2023,1678665600,0.0658921450652003,0.0658921450652003,,0.06300378521854738,0.002888359846652916,,,0.06300378521854738,0.002888359846652916,,,0.06350093403107668,0.0028739898971670806,,,0.06350093403107668,0.0028739898971670806,
,14/03/2023,1678752000,0.06630701700240223,0.06630701700240223,,0.06165189303859959,0.004655123963802638,,,0.06165189303859959,0.004655123963802638,,,0.061731897577860496,0.004631964143087202,,,0.061731897577860496,0.004631964143087202,
,15/03/2023,1678838400,0.06656730349948185,0.06656730349948185,,0.06087884496404411,0.005688458535437746,,,0.06087884496404411,0.005688458535437746,,,0.06069675469994428,0.005665795354021659,,,0.06069675469994428,0.005665795354021659,
,16/03/2023,1678924800,0.06664824819964221,0.06664824819964221,,0.06114050511161667,0.0055077430880255416,,,0.06114050511161667,0.0055077430880255416,,,0.060896917441849274,0.005469456889796964,,,0.060896917441849274,0.005469456889796964,
,17/03/2023,1679011200,0.06664309875538954,0.06664309875538954,,0.059978636426810554,0.006664462328578989,,,0.059978636426810554,0.006664462328578989,,,0.059739677715946765,0.00662471404431311,,,0.059739677715946765,0.00662471404431311,
,18/03/2023,1679097600,0.06664559886581597,0.06664559886581597,,0.05913257821420704,0.007513020651608943,,,0.05913257821420704,0.007513020651608943,,,0.05889699025319426,0.007468211383309088,,,0.05889699025319426,0.007468211383309088,
,19/03/2023,1679184000,0.0667147484550662,0.0667147484550662,,0.06041322627955929,0.006301522175506906,,,0.06041322627955929,0.006301522175506906,,,0.06011266296473562,0.006257718148467634,,,0.06011266296473562,0.006257718148467634,
,20/03/2023,1679270400,0.06652886006202502,0.06652886006202502,,0.060727158384692954,0.005801701677332072,,,0.060727158384692954,0.005801701677332072,,,0.060605946491709535,0.005767099082835061,,,0.060605946491709535,0.005767099082835061,
,21/03/2023,1679356800,0.06685256919801677,0.06685256919801677,,0.061271680367742276,0.005580888830274495,,,0.061271680367742276,0.005580888830274495,,,0.06084576004741041,0.005531108850618925,,,0.06084576004741041,0.005531108850618925,
,22/03/2023,1679443200,0.06660037279715755,0.06660037279715755,,0.060798213879640815,0.0058021589175167336,,,0.060798213879640815,0.0058021589175167336,,,0.06061636478528497,0.005761826134574711,,,0.06061636478528497,0.005761826134574711,
,23/03/2023,1679529600,0.06672333702262617,0.06672333702262617,,0.060661338776827535,0.006061998245798644,,,0.060661338776827535,0.006061998245798644,,,0.060359541071470194,0.006019859231180382,,,0.060359541071470194,0.006019859231180382,
,24/03/2023,1679616000,0.06639725685067321,0.06639725685067321,,0.05926212100746093,0.007135135843212283,,,0.05926212100746093,0.007135135843212283,,,0.05927836327899937,0.007099637654937595,,,0.05927836327899937,0.007099637654937595,
,25/03/2023,1679702400,0.06671682421555881,0.06671682421555881,,0.056816206872326934,0.009900617343231883,,,0.056816206872326934,0.009900617343231883,,,0.056533539176444714,0.009841567935618174,,,0.056533539176444714,0.009841567935618174,
,26/03/2023,1679788800,0.06679404080093342,0.06679404080093342,,0.056446871720128376,0.010347169080805045,,,0.056446871720128376,0.010347169080805045,,,0.05611021045738407,0.010265048691274845,,,0.05611021045738407,0.010265048691274845,
,27/03/2023,1679875200,0.06644143463776142,0.06644143463776142,,0.05505864687502617,0.011382787762735248,,,0.05505864687502617,0.011382787762735248,,,0.05500364323179439,0.01137141634638886,,,0.05500364323179439,0.01137141634638886,
,28/03/2023,1679961600,0.06635095358042,0.06635095358042,,0.05258958317947403,0.013761370400945971,,,0.05258958317947403,0.013761370400945971,,,0.0526131012357264,0.013761370400945971,,,0.0526131012357264,0.013761370400945971,
,29/03/2023,1680048000,0.06639197812683484,0.06639197812683484,,0.04855079844895897,0.01784117967787587,,,0.04855079844895897,0.01784117967787587,,,0.04855079844895897,0.017823356321554316,,,0.04855079844895897,0.017823356321554316,
,30/03/2023,1680134400,0.06644147835004433,0.06644147835004433,,0.0477571391510707,0.018684339198973617,,,0.0477571391510707,0.018684339198973617,,,0.04770942972134936,0.018665673525448172,,,0.04770942972134936,0.018665673525448172,
,31/03/2023,1680220800,0.06655060070230838,0.06655060070230838,,0.04234468079351933,0.024205919908789054,,,0.04234468079351933,0.024205919908789054,,,0.042218026713379195,0.024157604699390274,,,0.042218026713379195,0.024157604699390274,
,01/04/2023,1680307200,0.06640194476025955,0.06640194476025955,,0.04134772267806047,0.02505422208219908,,,0.04134772267806047,0.02505422208219908,,,0.04134772267806047,0.02502919288930977,,,0.04134772267806047,0.02502919288930977,
,02/04/2023,1680393600,0.06644525535798412,0.06644525535798412,,0.04733647205638423,0.0191087833015999,,,0.04733647205638423,0.0191087833015999,,,0.04728918287351072,0.019089693607991908,,,0.04728918287351072,0.019089693607991908,
,03/04/2023,1680480000,0.06644822337203099,0.06644822337203099,,0.05208015544945586,0.014368067922575133,,,0.05208015544945586,0.014368067922575133,,,0.05202812732213373,0.014353714208366767,,,0.05202812732213373,0.014353714208366767,
,04/04/2023,1680566400,0.06644861189963026,0.06644861189963026,,0.049307848429849074,0.017140763469781193,,,0.049307848429849074,0.017140763469781193,,,0.04925858984000907,0.017123639829951243,,,0.04925858984000907,0.017123639829951243,
,05/04/2023,1680652800,0.06633846133281059,0.06633846133281059,,0.045488872081489835,0.020849589251320747,,,0.045488872081489835,0.020849589251320747,,,0.045533039129445396,0.020849589251320747,,,0.045533039129445396,0.020849589251320747,
,06/04/2023,1680739200,0.06651742682834291,0.06651742682834291,,0.04670290684257365,0.019814519985769254,,,0.04670290684257365,0.019814519985769254,,,0.046609687467638376,0.0197749700456779,,,0.046609687467638376,0.0197749700456779,
,07/04/2023,1680825600,0.06645466251241788,0.06645466251241788,,0.05183405959987403,0.01462060291254386,,,0.05183405959987403,0.01462060291254386,,,0.05178227732255148,0.014605996915628233,,,0.05178227732255148,0.014605996915628233,
,08/04/2023,1680912000,0.06645705537488955,0.06645705537488955,,0.05443663463996244,0.012020420734927102,,,0.05443663463996244,0.012020420734927102,,,0.054382252387574874,0.012008412322604498,,,0.054382252387574874,0.012008412322604498,
,09/04/2023,1680998400,0.06640487318757227,0.06640487318757227,,0.05111795379013203,0.015286919397440233,,,0.05111795379013203,0.015286919397440233,,,0.05111795379013203,0.015271647749690543,,,0.05111795379013203,0.015271647749690543,
,10/04/2023,1681084800,0.06650933938843762,0.06650933938843762,,0.0522079594231269,0.014301379965310713,,,0.0522079594231269,0.014301379965310713,,,0.05210375191928832,0.014287092872438276,,,0.05210375191928832,0.014287092872438276,
,11/04/2023,1681171200,0.06628404868213104,0.06628404868213104,,0.054377126802809685,0.011906921879321358,,,0.054377126802809685,0.011906921879321358,,,0.054498221851764304,0.01189502685246889,,,0.054498221851764304,0.01189502685246889,
,12/04/2023,1681257600,0.06639292215398991,0.06639292215398991,,0.05641285305691263,0.009980069097077273,,,0.05641285305691263,0.009980069097077273,,,0.05642927397563954,0.009970098998079194,,,0.05642927397563954,0.009970098998079194,
,13/04/2023,1681344000,0.06638026904626058,0.06638026904626058,,0.05453912252452754,0.011841146521733037,,,0.05453912252452754,0.011841146521733037,,,0.054572357089995346,0.01182931720452851,,,0.054572357089995346,0.01182931720452851,
,14/04/2023,1681430400,0.06656074150157022,0.06656074150157022,,0.05499292478604641,0.011567816715523815,,,0.05499292478604641,0.011567816715523815,,,0.05488315846910819,0.011521729796338462,,,0.05488315846910819,0.011521729796338462,
,15/04/2023,1681516800,0.06649728293445113,0.06649728293445113,,0.05548263535017135,0.011014647584279776,,,0.05548263535017135,0.011014647584279776,,,0.05542720814202933,0.01098170247684923,,,0.05542720814202933,0.01098170247684923,
,16/04/2023,1681603200,0.06642129341954126,0.06642129341954126,,0.05568743794188085,0.010733855477660403,,,0.05568743794188085,0.010733855477660403,,,0.05568743794188085,0.010723132345315089,,,0.05568743794188085,0.010723132345315089,
,17/04/2023,1681689600,0.06640168992236031,0.06640168992236031,,0.05526210371568263,0.011139586206677677,,,0.05526210371568263,0.011139586206677677,,,0.05527249494473224,0.011139586206677677,,,0.05527249494473224,0.011139586206677677,
,18/04/2023,1681776000,0.06647946782600493,0.06647946782600493,,0.05251747917700249,0.013961988649002444,,,0.05251747917700249,0.013961988649002444,,,0.052465014162839656,0.01394804060839405,,,0.052465014162839656,0.01394804060839405,
,19/04/2023,1681862400,0.0664126840649583,0.0664126840649583,,0.04922458850273089,0.017188095562227414,,,0.04922458850273089,0.017188095562227414,,,0.049243054648223976,0.017170924637589825,,,0.049243054648223976,0.017170924637589825,
,20/04/2023,1681948800,0.06638945274784616,0.06638945274784616,,0.05016284498596685,0.016226607761879314,,,0.05016284498596685,0.016226607761879314,,,0.050206876416584195,0.0162103973645148,,,0.050206876416584195,0.0162103973645148,
,21/04/2023,1682035200,0.06640301071606489,0.06640301071606489,,0.04470847903887582,0.021694531677189068,,,0.04470847903887582,0.021694531677189068,,,0.04472390878740748,0.021694531677189068,,,0.04472390878740748,0.021694531677189068,
,22/04/2023,1682121600,0.06645681775464034,0.06645681775464034,,0.028479499415446533,0.03797731833919381,,,0.028479499415446533,0.03797731833919381,,,0.02848015445899909,0.037939378960233576,,,0.02848015445899909,0.037939378960233576,
,23/04/2023,1682208000,0.06645652661836933,0.06645652661836933,,0.030198879846596687,0.03625764677177264,,,0.030198879846596687,0.03625764677177264,,,0.030198879846596687,0.03622142534642622,,,0.030198879846596687,0.03622142534642622,
,24/04/2023,1682294400,0.06632056244423705,0.06632056244423705,,0.03664124741666448,0.029679315027572564,,,0.03664124741666448,0.029679315027572564,,,0.036801591952802845,0.02962007487781693,,,0.036801591952802845,0.02962007487781693,
,25/04/2023,1682380800,0.0664159363036367,0.0664159363036367,,0.039228955043456575,0.027186981260180123,,,0.039228955043456575,0.027186981260180123,,,0.039263349737826914,0.027159821438741384,,,0.039263349737826914,0.027159821438741384,
,26/04/2023,1682467200,0.06643086180058694,0.06643086180058694,,0.03585967204231232,0.03057118975827461,,,0.03585967204231232,0.03057118975827461,,,0.03588360640778632,0.030540649109165447,,,0.03588360640778632,0.030540649109165447,
,27/04/2023,1682553600,0.06637983112569008,0.06637983112569008,,0.048206584918897566,0.01817324620679252,,,0.048206584918897566,0.01817324620679252,,,0.04823818092740501,0.01819010843731391,,,0.04823818092740501,0.01819010843731391,
,28/04/2023,1682640000,0.0663681333016885,0.0663681333016885,,0.047025303086444516,0.019342830215243984,,,0.047025303086444516,0.019342830215243984,,,0.04708552547352515,0.01934381674989823,,,0.04708552547352515,0.01934381674989823,
,29/04/2023,1682726400,0.0663491722839806,0.0663491722839806,,0.0531180941878646,0.013231078096115992,,,0.0531180941878646,0.013231078096115992,,,0.053202100304245006,0.013231078096115992,,,0.053202100304245006,0.013231078096115992,
,30/04/2023,1682812800,0.06644121653899121,0.06644121653899121,,0.0522190304324818,0.014222186106509412,,,0.0522190304324818,0.014222186106509412,,,0.05222592425448339,0.014207978128381033,,,0.05222592425448339,0.014207978128381033,
,01/05/2023,1682899200,0.06641705363579649,0.06641705363579649,,0.052500289874654146,0.013916763761142339,,,0.052500289874654146,0.013916763761142339,,,0.05253322820874103,0.013902860900242097,,,0.05253322820874103,0.013902860900242097,
,02/05/2023,1682985600,0.06645545220552353,0.06645545220552353,,0.04640426530799171,0.02005118689753182,,,0.04640426530799171,0.02005118689753182,,,0.04640426530799171,0.02003115574179003,,,0.04640426530799171,0.02003115574179003,
,03/05/2023,1683072000,0.06638104558447543,0.06638104558447543,,0.0515152917347162,0.014865753849759218,,,0.0515152917347162,0.014865753849759218,,,0.051587772555156196,0.014850902946812407,,,0.051587772555156196,0.014850902946812407,
,04/05/2023,1683158400,0.06650494458717933,0.06650494458717933,,0.04100926582339413,0.025495678763785203,,,0.04100926582339413,0.025495678763785203,,,0.040968297525868266,0.025470208555229974,,,0.040968297525868266,0.025470208555229974,
,05/05/2023,1683244800,0.06643817250936801,0.06643817250936801,,0.04895264649350415,0.017485526015863864,,,0.04895264649350415,0.017485526015863864,,,0.04895264649350415,0.017489111283677018,,,0.04895264649350415,0.017489111283677018,
,06/05/2023,1683331200,0.06657046268976928,0.06657046268976928,,0.05598822794291557,0.01058223474685371,,,0.05598822794291557,0.01058223474685371,,,0.055876474992929706,0.010571663083769941,,,0.055876474992929706,0.010571663083769941,
,07/05/2023,1683417600,0.06657850444904181,0.06657850444904181,,0.05873838924746368,0.007840115201578136,,,0.05873838924746368,0.007840115201578136,,,0.05862114695355657,0.007832282918659478,,,0.05862114695355657,0.007832282918659478,
,08/05/2023,1683504000,0.06642235792649702,0.06642235792649702,,0.05740440684080162,0.009017951085695395,,,0.05740440684080162,0.009017951085695395,,,0.0574438707800275,0.009008942143551845,,,0.0574438707800275,0.009008942143551845,
,09/05/2023,1683590400,0.06642039637326501,0.06642039637326501,,0.05573801694880536,0.010682379424459643,,,0.05573801694880536,0.010682379424459643,,,0.05578130324011969,0.010671707716742902,,,0.05578130324011969,0.010671707716742902,
,10/05/2023,1683676800,0.06646553615960053,0.06646553615960053,,0.05291162877066045,0.013553907388940087,,,0.05291162877066045,0.013553907388940087,,,0.05291162877066045,0.01354036702191817,,,0.05291162877066045,0.01354036702191817,
,11/05/2023,1683763200,0.06632156388008772,0.06632156388008772,,0.0540098265782762,0.01231173730181152,,,0.0540098265782762,0.01231173730181152,,,0.0541677798242437,0.0122871629758598,,,0.0541677798242437,0.0122871629758598,
,12/05/2023,1683849600,0.06652342168563974,0.06652342168563974,,0.054370670915682935,0.012152750769956802,,,0.054370670915682935,0.012152750769956802,,,0.05431635456112182,0.012140610159797007,,,0.05431635456112182,0.012140610159797007,
,13/05/2023,1683936000,0.06653814963564095,0.06653814963564095,,0.05180418942460777,0.014733960211033176,,,0.05180418942460777,0.014733960211033176,,,0.05175243698762016,0.014704551108815545,,,0.05175243698762016,0.014704551108815545,
,14/05/2023,1684022400,0.06652438038631374,0.06652438038631374,,0.05193878209613675,0.014585598290176992,,,0.05193878209613675,0.014585598290176992,,,0.05188689520093582,0.01457102726291408,,,0.05188689520093582,0.01457102726291408,
,15/05/2023,1684108800,0.0664534995430886,0.0664534995430886,,0.05097326013285739,0.015480239410231215,,,0.05097326013285739,0.015480239410231215,,,0.050977950104266985,0.015480239410231215,,,0.050977950104266985,0.015480239410231215,
,16/05/2023,1684195200,0.0664596478279712,0.0664596478279712,,0.05123309458378714,0.01522655324418406,,,0.05123309458378714,0.01522655324418406,,,0.05123309458378714,0.01522655324418406,,,0.05123309458378714,0.01522655324418406,
,17/05/2023,1684281600,0.06645163749742784,0.06645163749742784,,0.047343288094886984,0.01910834940254086,,,0.047343288094886984,0.01910834940254086,,,0.047343288094886984,0.019115938430097606,,,0.047343288094886984,0.019115938430097606,
,18/05/2023,1684368000,0.06641452034995539,0.06641452034995539,,0.04182059887926446,0.02459392147069093,,,0.04182059887926446,0.02459392147069093,,,0.04185994722966034,0.024599702400755107,,,0.04185994722966034,0.024599702400755107,
,19/05/2023,1684454400,0.06646157349137402,0.06646157349137402,,0.041864156865559776,0.02459741662581424,,,0.041864156865559776,0.02459741662581424,,,0.041864156865559776,0.02459741662581424,,,0.041864156865559776,0.02459741662581424,
,20/05/2023,1684540800,0.06646091038129368,0.06646091038129368,,0.043212605359797804,0.023248305021495868,,,0.043212605359797804,0.023248305021495868,,,0.04321424750120285,0.023248305021495868,,,0.04321424750120285,0.023248305021495868,
,21/05/2023,1684627200,0.06656757616345191,0.06656757616345191,,0.047976543840637785,0.018591032322814123,,,0.047976543840637785,0.018591032322814123,,,0.04792861522541238,0.018535426044680083,,,0.04792861522541238,0.018535426044680083,
,22/05/2023,1684713600,0.06658017931619509,0.06658017931619509,,0.048916018293885345,0.017664161022309735,,,0.048916018293885345,0.017664161022309735,,,0.0488183815308237,0.017646514507801934,,,0.0488183815308237,0.017646514507801934,
,23/05/2023,1684800000,0.0664060265407728,0.0664060265407728,,0.04509330002447855,0.021312726516294254,,,0.04509330002447855,0.021312726516294254,,,0.045173663972685955,0.021291435081213044,,,0.045173663972685955,0.021291435081213044,
,24/05/2023,1684886400,0.06651138218409393,0.06651138218409393,,0.04219985479568135,0.02431152738841258,,,0.04219985479568135,0.02431152738841258,,,0.0422026823754005,0.024263001385641296,,,0.0422026823754005,0.024263001385641296,
,25/05/2023,1684972800,0.06643636754800694,0.06643636754800694,,0.022680724497192935,0.04375564305081401,,,0.022680724497192935,0.04375564305081401,,,0.022712408306780896,0.04375638690939147,,,0.022712408306780896,0.04375638690939147,
,26/05/2023,1685059200,0.0664445365422553,0.0664445365422553,,0.03261199711258989,0.0338325394296654,,,0.03261199711258989,0.0338325394296654,,,0.03262684232584815,0.0338425906790971,,,0.03262684232584815,0.0338425906790971,
,27/05/2023,1685145600,0.06646933684394472,0.06646933684394472,,0.04080560408760415,0.02566373275634057,,,0.04080560408760415,0.02566373275634057,,,0.04080699152531601,0.02566373275634057,,,0.04080699152531601,0.02566373275634057,
,28/05/2023,1685232000,0.06656398391300164,0.06656398391300164,,0.04329378089782853,0.02327020301517311,,,0.04329378089782853,0.02327020301517311,,,0.043164288033727356,0.0233079852592784,,,0.043164288033727356,0.0233079852592784,
,29/05/2023,1685318400,0.06643226331318094,0.06643226331318094,,0.044099108291217264,0.022333155021963674,,,0.044099108291217264,0.022333155021963674,,,0.04414051209155915,0.022333155021963674,,,0.04414051209155915,0.022333155021963674,
,30/05/2023,1685404800,0.0664243523190762,0.0664243523190762,,0.05216890409948645,0.014255448219589746,,,0.05216890409948645,0.014255448219589746,,,0.052208634870622994,0.014268446774601408,,,0.052208634870622994,0.014268446774601408,
,31/05/2023,1685491200,0.06645538768260786,0.06645538768260786,,0.04535399521390469,0.021101392468703177,,,0.04535399521390469,0.021101392468703177,,,0.04536116227754454,0.02111539197358166,,,0.04536116227754454,0.02111539197358166,
,01/06/2023,1685577600,0.06642594650154365,0.06642594650154365,,0.044524549539910495,0.021901396961633166,,,0.044524549539910495,0.021901396961633166,,,0.04462142264848035,0.021857681598436294,,,0.04462142264848035,0.021857681598436294,
,02/06/2023,1685664000,0.06647585827000495,0.06647585827000495,,0.0447884623469545,0.021687395923050443,,,0.0447884623469545,0.021687395923050443,,,0.04479356881379927,0.021687395923050443,,,0.04479356881379927,0.021687395923050443,
,03/06/2023,1685750400,0.06646276391204164,0.06646276391204164,,0.04778425783676578,0.01867850607527587,,,0.04778425783676578,0.01867850607527587,,,0.04782299446228022,0.018659846229046824,,,0.04782299446228022,0.018659846229046824,
,04/06/2023,1685836800,0.06649410545952955,0.06649410545952955,,0.0495416125614417,0.016952492898087857,,,0.0495416125614417,0.016952492898087857,,,0.04954879713702656,0.01693555734074711,,,0.04954879713702656,0.01693555734074711,
,05/06/2023,1685923200,0.06655258874288347,0.06655258874288347,,0.05059391389455025,0.015958674848333226,,,0.05059391389455025,0.015958674848333226,,,0.05054337052402623,0.01594273211621701,,,0.05054337052402623,0.01594273211621701,
,06/06/2023,1686009600,0.06655571234744057,0.06655571234744057,,0.05007426300973177,0.0164814493377088,,,0.05007426300973177,0.0164814493377088,,,0.050024238770960815,0.016464984353355448,,,0.050024238770960815,0.016464984353355448,
,07/06/2023,1686096000,0.0665563849810776,0.0665563849810776,,0.03986281811466637,0.026693566866411236,,,0.03986281811466637,0.026693566866411236,,,0.039822995119546824,0.026666899966444793,,,0.039822995119546824,0.026666899966444793,
,08/06/2023,1686182400,0.06649207553052598,0.06649207553052598,,0.046203675428780844,0.020288400101745138,,,0.046203675428780844,0.020288400101745138,,,0.04620450710990882,0.020288400101745138,,,0.04620450710990882,0.020288400101745138,
,09/06/2023,1686268800,0.06649333634009626,0.06649333634009626,,0.03976682946338807,0.026726506876708193,,,0.03976682946338807,0.026726506876708193,,,0.03976682946338807,0.026726506876708193,,,0.03976682946338807,0.026726506876708193,
,10/06/2023,1686355200,0.06646743835552267,0.06646743835552267,,0.024363736997106436,0.042103701358416235,,,0.024363736997106436,0.042103701358416235,,,0.024381633115813442,0.042113850796458185,,,0.024381633115813442,0.042113850796458185,
,11/06/2023,1686441600,0.06649074764830855,0.06649074764830855,,0.055260236892599124,0.011230510755709425,,,0.055260236892599124,0.011230510755709425,,,0.055273944830917195,0.011230510755709425,,,0.055273944830917195,0.011230510755709425,
,12/06/2023,1686528000,0.06636135518817711,0.06636135518817711,,0.052513390494430164,0.013847964693746946,,,0.052513390494430164,0.013847964693746946,,,0.05263434421744185,0.013869823535639113,,,0.05263434421744185,0.013869823535639113,
,13/06/2023,1686614400,0.06640779818604749,0.06640779818604749,,0.039543818895988826,0.02686397929005866,,,0.039543818895988826,0.02686397929005866,,,0.03961790437717414,0.026884626683351474,,,0.03961790437717414,0.026884626683351474,
,14/06/2023,1686700800,0.06648688504901637,0.06648688504901637,,0.022026912722910987,0.044459972326105386,,,0.022026912722910987,0.044459972326105386,,,0.022044813111157247,0.044459972326105386,,,0.022044813111157247,0.044459972326105386,
