,Date,Timestamp,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX
,25/09/2021,1632528000,75560923.5010284,26672259.689974442,26672259.689974442,75560923.5010284,,,75560923.5010284,1370180.90837996,19463831.987663273,5132841.691606,169376.64613986525,362679.130365,173349.32582034517,,,,1370180.90837996,19463831.987663273,5132841.691606,169376.64613986525,362679.130365,173349.32582034517,,,,,,,,,,75560923.5010284,,,,,,,,,,,,5850880.819865877,31.93373828,6622.265616815498,5132841.691606,8541.434500245348,362679.130365,7398.605455413794,,,,31.93373828,6622.265616815498,5132841.691606,8541.434500245348,362679.130365,7398.605455413794,,,,,,,,,,5850880.819865877,,,,,,,,,,,
,26/09/2021,1632614400,80713335.1190945,27255651.8266886,27255651.8266886,80713335.1190945,,,80713335.1190945,1536738.31592892,19150439.497030023,5637469.714359,198358.47748824314,550195.522207,182450.29967541277,,,,1536738.31592892,19150439.497030023,5637469.714359,198358.47748824314,550195.522207,182450.29967541277,,,,,,,,,,80713335.1190945,,,,,,,,,,,,5846793.834991016,35.90845677,6544.742282176162,5637469.714359,10267.001940385255,550195.522207,7517.523678426567,,,,35.90845677,6544.742282176162,5637469.714359,10267.001940385255,550195.522207,7517.523678426567,,,,,,,,,,5846793.834991016,,,,,,,,,,,
,27/09/2021,1632700800,105458463.25024688,30198499.602431543,30198499.602431543,105458463.25024688,,,105458463.25024688,1142004.0320013599,19153818.854452774,7792014.853937,1232659.4481981448,631344.853399,246657.56044326184,,,,1142004.0320013599,19153818.854452774,7792014.853937,1232659.4481981448,631344.853399,246657.56044326184,,,,,,,,,,105458463.25024688,,,,,,,,,,,,5910969.24404181,26.47941087,6280.49658640364,7792014.853937,52165.02108329009,631344.853399,10154.695777820578,,,,26.47941087,6280.49658640364,7792014.853937,52165.02108329009,631344.853399,10154.695777820578,,,,,,,,,,5910969.24404181,,,,,,,,,,,
,28/09/2021,1632787200,116585892.49311449,30889881.57502943,30889881.57502943,116585892.49311449,,,116585892.49311449,1416056.2789576,17828452.21218465,7758094.139121727,1493037.3604017247,2145817.969357,248423.61500673086,,,,1416056.2789576,17828452.21218465,7758094.139121727,1493037.3604017247,2145817.969357,248423.61500673086,,,,,,,,,,116585892.49311449,,,,,,,,,,,,5917383.961237505,33.0668849,6071.430541022203,7782867.004798,66092.84463929724,2145817.969357,10698.691430091769,,,,33.0668849,6071.430541022203,7782867.004798,66092.84463929724,2145817.969357,10698.691430091769,,,,,,,,,,5917383.961237505,,,,,,,,,,,
,29/09/2021,1632873600,95061720.44927639,32224327.77439026,32224327.77439026,95061720.44927639,,,95061720.44927639,2271250.30425307,17485500.001159728,7624748.2585655,1913959.9225980223,2421845.992196,507023.29561793664,,,,2271250.30425307,17485500.001159728,7624748.2585655,1913959.9225980223,2421845.992196,507023.29561793664,,,,,,,,,,95061720.44927639,,,,,,,,,,,,5894479.527519114,55.36798967,6200.531915304869,7549255.70155,82747.94304358073,2421845.992196,22942.23057094736,,,,55.36798967,6200.531915304869,7549255.70155,82747.94304358073,2421845.992196,22942.23057094736,,,,,,,,,,5894479.527519114,,,,,,,,,,,
,30/09/2021,1632960000,95671202.39620766,31572259.925214007,31572259.925214007,95671202.39620766,,,95671202.39620766,2693837.5411343602,16185006.919354409,7803800.940673,1879879.951415033,2418145.2827676497,591589.2898695533,,,,2693837.5411343602,16185006.919354409,7803800.940673,1879879.951415033,2418145.2827676497,591589.2898695533,,,,,,,,,,95671202.39620766,,,,,,,,,,,,5903231.212575198,64.84612058,5649.000184758843,7803800.940673,81556.61394425305,2394203.250265,25632.118278576836,,,,64.84612058,5649.000184758843,7803800.940673,81556.61394425305,2394203.250265,25632.118278576836,,,,,,,,,,5903231.212575198,,,,,,,,,,,
,01/10/2021,1633046400,99358623.95199741,32413785.73472246,32413785.73472246,99358623.95199741,,,99358623.95199741,2868524.86597776,16437184.68935485,8253398.318128,1927509.6795275037,2317706.96112,609461.2206143469,,,,2868524.86597776,16437184.68935485,8253398.318128,1927509.6795275037,2317706.96112,609461.2206143469,,,,,,,,,,99358623.95199741,,,,,,,,,,,,5912552.193038152,65.25900596,5471.711231031264,8253398.318128,81329.52234293264,2317706.96112,25704.817402545206,,,,65.25900596,5471.711231031264,8253398.318128,81329.52234293264,2317706.96112,25704.817402545206,,,,,,,,,,5912552.193038152,,,,,,,,,,,
,02/10/2021,1633132800,102626019.92244561,33389963.310125053,33389963.310125053,102626019.92244561,,,102626019.92244561,4042698.5058176997,17611111.227182876,6563639.409569149,2091431.3367177623,2421324.3277561096,659758.5030814543,,,,4042698.5058176997,17611111.227182876,6563639.409569149,2091431.3367177623,2421324.3277561096,659758.5030814543,,,,,,,,,,102626019.92244561,,,,,,,,,,,,5913221.160423225,83.98667302,5348.1259135981045,6583647.113146,82210.35128607556,2424495.567959,25200.859552385573,,,,83.98667302,5348.1259135981045,6583647.113146,82210.35128607556,2424495.567959,25200.859552385573,,,,,,,,,,5913221.160423225,,,,,,,,,,,
,03/10/2021,1633219200,97724132.89381307,35357746.48723916,35357746.48723916,97724132.89381307,,,97724132.89381307,4190069.3689914495,19028158.234633695,6598342.385556,2161592.9153654776,2590518.974058,789064.6086345385,,,,4190069.3689914495,19028158.234633695,6598342.385556,2161592.9153654776,2590518.974058,789064.6086345385,,,,,,,,,,97724132.89381307,,,,,,,,,,,,5905473.63054674,87.44796763,5561.138473369036,6598342.385556,81971.66914544851,2590518.974058,29009.728258622737,,,,87.44796763,5561.138473369036,6598342.385556,81971.66914544851,2590518.974058,29009.728258622737,,,,,,,,,,5905473.63054674,,,,,,,,,,,
,04/10/2021,1633305600,107960940.00703964,35889502.92713374,35889502.92713374,107960940.00703964,,,107960940.00703964,4535606.99777967,19118050.95758366,6601939.129257,2130806.880819493,2706586.036673,796512.9250209185,,,,4535606.99777967,19118050.95758366,6601939.129257,2130806.880819493,2706586.036673,796512.9250209185,,,,,,,,,,107960940.00703964,,,,,,,,,,,,5896769.097754851,94.03924857,5578.345804458947,6601939.129257,81985.64374064999,2706586.036673,28859.163950033275,,,,94.03924857,5578.345804458947,6601939.129257,81985.64374064999,2706586.036673,28859.163950033275,,,,,,,,,,5896769.097754851,,,,,,,,,,,
,05/10/2021,1633392000,118019372.69762874,44633754.94632993,44633754.94632993,118019372.69762874,,,118019372.69762874,6141828.9286756795,17626651.92116998,14911440.404346,2087183.0005905426,2978088.645108,888562.0464397222,,,,6141828.9286756795,17626651.92116998,14911440.404346,2087183.0005905426,2978088.645108,888562.0464397222,,,,,,,,,,118019372.69762874,,,,,,,,,,,,5965661.807120782,124.22039376,5198.421574205853,14911440.404346,82140.22040891548,2978088.645108,33291.946288487154,,,,124.22039376,5198.421574205853,14911440.404346,82140.22040891548,2978088.645108,33291.946288487154,,,,,,,,,,5965661.807120782,,,,,,,,,,,
,06/10/2021,1633478400,145671408.72118318,46099764.50603974,46099764.50603974,145671408.72118318,,,145671408.72118318,7576341.083898361,18104883.01695547,14506132.962229,1889281.2567931686,3062255.1198727326,960871.066291001,,,,7576341.083898361,18104883.01695547,14506132.962229,1889281.2567931686,3062255.1198727326,960871.066291001,,,,,,,,,,145671408.72118318,,,,,,,,,,,,6211780.797869042,146.83400682,5137.609078616985,14506132.962229,73455.72538076084,3066287.287656,35158.10707248449,,,,146.83400682,5137.609078616985,14506132.962229,73455.72538076084,3066287.287656,35158.10707248449,,,,,,,,,,6211780.797869042,,,,,,,,,,,
,07/10/2021,1633564800,146494744.42625242,45916421.69264816,45916421.69264816,146494744.42625242,,,146494744.42625242,10166418.52533642,18232670.38560307,12477102.33356237,1652164.0438934676,2450507.236355,937559.1678978257,,,,10166418.52533642,18232670.38560307,12477102.33356237,1652164.0438934676,2450507.236355,937559.1678978257,,,,,,,,,,146494744.42625242,,,,,,,,,,,,6196804.740518753,182.97101534,5106.146470218435,12500352.990124,65902.0360547853,2450507.236355,34788.83739880615,,,,182.97101534,5106.146470218435,12500352.990124,65902.0360547853,2450507.236355,34788.83739880615,,,,,,,,,,6196804.740518753,,,,,,,,,,,
,08/10/2021,1633651200,138616229.93054,45345454.811264254,45345454.811264254,138616229.93054,,,138616229.93054,8826855.66716571,19183005.77393225,11867626.012035,1701032.1514816473,2806366.14913882,960569.0575108217,,,,8826855.66716571,19183005.77393225,11867626.012035,1701032.1514816473,2806366.14913882,960569.0575108217,,,,,,,,,,138616229.93054,,,,,,,,,,,,6146113.785165507,163.57843011,5393.893813158771,11867626.012035,66162.27738162766,2778580.345682,35775.38389239559,,,,163.57843011,5393.893813158771,11867626.012035,66162.27738162766,2778580.345682,35775.38389239559,,,,,,,,,,6146113.785165507,,,,,,,,,,,
,09/10/2021,1633737600,144383082.7392726,44739890.27731212,44739890.27731212,144383082.7392726,,,144383082.7392726,9816707.38119126,18788846.047200903,10282385.883316,1569406.8298324835,3343597.215665,938946.920106469,,,,9816707.38119126,18788846.047200903,10282385.883316,1569406.8298324835,3343597.215665,938946.920106469,,,,,,,,,,144383082.7392726,,,,,,,,,,,,6121258.92239613,181.31408853,5266.891683518831,10282385.883316,63308.06090490051,3343597.215665,35660.72617191299,,,,181.31408853,5266.891683518831,10282385.883316,63308.06090490051,3343597.215665,35660.72617191299,,,,,,,,,,6121258.92239613,,,,,,,,,,,
,10/10/2021,1633824000,134142474.17205489,45395141.437637806,45395141.437637806,134142474.17205489,,,134142474.17205489,10210710.21090092,19676803.59784414,9846903.724292,1686703.839205667,2887425.759247247,1086594.3061478264,,,,10210710.21090092,19676803.59784414,9846903.724292,1686703.839205667,2887425.759247247,1086594.3061478264,,,,,,,,,,134142474.17205489,,,,,,,,,,,,6129423.545915784,185.96033749,5506.727414088692,9846903.724292,67199.35614365207,2891250.884167,39541.277516296446,,,,185.96033749,5506.727414088692,9846903.724292,67199.35614365207,2891250.884167,39541.277516296446,,,,,,,,,,6129423.545915784,,,,,,,,,,,
,11/10/2021,1633910400,146852842.13935268,43274168.956317164,43274168.956317164,146852842.13935268,,,146852842.13935268,11077644.16709936,15916245.62480374,9813957.51453,1639966.0475198117,3849072.577176,977283.0251882571,,,,11077644.16709936,15916245.62480374,9813957.51453,1639966.0475198117,3849072.577176,977283.0251882571,,,,,,,,,,146852842.13935268,,,,,,,,,,,,6158753.774162515,202.19475728,4643.648815562151,9813957.51453,67767.19204627321,3849072.577176,37864.51085580229,,,,202.19475728,4643.648815562151,9813957.51453,67767.19204627321,3849072.577176,37864.51085580229,,,,,,,,,,6158753.774162515,,,,,,,,,,,
,12/10/2021,1633996800,149455712.96940985,44097069.1505444,44097069.1505444,149455712.96940985,,,149455712.96940985,11833622.0279712,16570705.966228236,9737126.500729,1238572.2617458468,3757007.2342145285,960035.1596555883,,,,11833622.0279712,16570705.966228236,9737126.500729,1238572.2617458468,3757007.2342145285,960035.1596555883,,,,,,,,,,149455712.96940985,,,,,,,,,,,,6203222.639060781,206.6069912,4693.42664071133,9737126.500729,51628.68952671309,3767133.288494,38355.379930307165,,,,206.6069912,4693.42664071133,9737126.500729,51628.68952671309,3767133.288494,38355.379930307165,,,,,,,,,,6203222.639060781,,,,,,,,,,,
,13/10/2021,1634083200,143539959.48697025,44137609.734163016,44137609.734163016,143539959.48697025,,,143539959.48697025,10935418.17527159,17532692.51309778,9131920.651014,1008359.6506351783,4589241.122169,939977.6219754667,,,,10935418.17527159,17532692.51309778,9131920.651014,1008359.6506351783,4589241.122169,939977.6219754667,,,,,,,,,,143539959.48697025,,,,,,,,,,,,6200165.637922344,194.13478271,5005.622255780786,9131920.651014,42854.21379665016,4589241.122169,38009.60865246529,,,,194.13478271,5005.622255780786,9131920.651014,42854.21379665016,4589241.122169,38009.60865246529,,,,,,,,,,6200165.637922344,,,,,,,,,,,
,14/10/2021,1634169600,132100037.79138389,45193312.90231556,45193312.90231556,132100037.79138389,,,132100037.79138389,10877674.2983625,19411116.201822106,8079299.76144,1566318.6198128962,4228112.411413,1030791.6094650577,,,,10877674.2983625,19411116.201822106,8079299.76144,1566318.6198128962,4228112.411413,1030791.6094650577,,,,,,,,,,132100037.79138389,,,,,,,,,,,,6164817.724337243,188.4199875,5379.901831949986,8079299.76144,63645.61640848827,4228112.411413,40155.497057462315,,,,188.4199875,5379.901831949986,8079299.76144,63645.61640848827,4228112.411413,40155.497057462315,,,,,,,,,,6164817.724337243,,,,,,,,,,,
,15/10/2021,1634256000,145596841.70721984,46671705.89050113,46671705.89050113,145596841.70721984,,,145596841.70721984,9595789.56590247,22929371.27153747,8390009.856453,1776379.1194009818,2819407.206929,1160748.870278208,,,,9595789.56590247,22929371.27153747,8390009.856453,1776379.1194009818,2819407.206929,1160748.870278208,,,,,,,,,,145596841.70721984,,,,,,,,,,,,6150947.6634269655,166.84557519,6064.543340731276,8390009.856453,67363.63744410245,2819407.206929,43604.39031849016,,,,166.84557519,6064.543340731276,8390009.856453,67363.63744410245,2819407.206929,43604.39031849016,,,,,,,,,,6150947.6634269655,,,,,,,,,,,
,16/10/2021,1634342400,131294994.42893498,46886916.44895267,46886916.44895267,131294994.42893498,,,131294994.42893498,10471181.32987822,23549034.875422668,7490386.373075,1596098.3519133925,2550056.17985,1230159.3388133901,,,,10471181.32987822,23549034.875422668,7490386.373075,1596098.3519133925,2550056.17985,1230159.3388133901,,,,,,,,,,131294994.42893498,,,,,,,,,,,,6125175.805340255,171.37215361,6081.89454916533,7490386.373075,61388.398150515095,2550056.17985,45060.78164151612,,,,171.37215361,6081.89454916533,7490386.373075,61388.398150515095,2550056.17985,45060.78164151612,,,,,,,,,,6125175.805340255,,,,,,,,,,,
,17/10/2021,1634428800,138969800.37898466,46102097.73697857,46102097.73697857,138969800.37898466,,,138969800.37898466,9959870.474434549,21614595.94149565,7892566.484843,1841910.1419445984,3433621.51590876,1359533.1783520041,,,,9959870.474434549,21614595.94149565,7892566.484843,1841910.1419445984,3433621.51590876,1359533.1783520041,,,,,,,,,,138969800.37898466,,,,,,,,,,,,6108207.766080105,162.75627869,5636.066268104887,7892566.484843,67892.00670639877,3399625.263276,49927.770045978854,,,,162.75627869,5636.066268104887,7892566.484843,67892.00670639877,3399625.263276,49927.770045978854,,,,,,,,,,6108207.766080105,,,,,,,,,,,
,18/10/2021,1634515200,132678220.66265216,45947639.346346565,45947639.346346565,132678220.66265216,,,132678220.66265216,10682888.406266429,19081012.087992784,8870494.838559,1553636.7293922284,4443590.241652,1316017.0424841295,,,,10682888.406266429,19081012.087992784,8870494.838559,1553636.7293922284,4443590.241652,1316017.0424841295,,,,,,,,,,132678220.66265216,,,,,,,,,,,,6057007.619147954,172.88744973,4953.855283440717,8870494.838559,60009.143661345246,4443590.241652,49661.020471099226,,,,172.88744973,4953.855283440717,8870494.838559,60009.143661345246,4443590.241652,49661.020471099226,,,,,,,,,,6057007.619147954,,,,,,,,,,,
,19/10/2021,1634601600,136689354.53353354,46918836.35154525,46918836.35154525,136689354.53353354,,,136689354.53353354,12129296.98585826,17672052.332045786,9515075.339259101,1600295.2393879273,4685122.456723,1316993.998271176,,,,12129296.98585826,17672052.332045786,9515075.339259101,1600295.2393879273,4685122.456723,1316993.998271176,,,,,,,,,,136689354.53353354,,,,,,,,,,,,6164987.622217737,194.82623618,4694.30833589116,9519663.817219,62316.79281105636,4685122.456723,51006.73889508814,,,,194.82623618,4694.30833589116,9519663.817219,62316.79281105636,4685122.456723,51006.73889508814,,,,,,,,,,6164987.622217737,,,,,,,,,,,
,20/10/2021,1634688000,138354956.37552705,48086949.19335046,48086949.19335046,138354956.37552705,,,138354956.37552705,12286856.49318246,19451428.5245899,9731853.077266,1614529.7790805232,3687364.284612,1314917.034619571,,,,12286856.49318246,19451428.5245899,9731853.077266,1614529.7790805232,3687364.284612,1314917.034619571,,,,,,,,,,138354956.37552705,,,,,,,,,,,,6130996.30043645,191.08047173,5000.971460456636,9731853.077266,61788.35740836292,3687364.284612,50671.176671274414,,,,191.08047173,5000.971460456636,9731853.077266,61788.35740836292,3687364.284612,50671.176671274414,,,,,,,,,,6130996.30043645,,,,,,,,,,,
,21/10/2021,1634774400,147130852.5699889,48457915.15803671,48457915.15803671,147130852.5699889,,,147130852.5699889,11714379.622390399,21984822.908445723,9353726.263717,1505296.1695633729,2528984.34181,1370705.8521102138,,,,11714379.622390399,21984822.908445723,9353726.263717,1505296.1695633729,2528984.34181,1370705.8521102138,,,,,,,,,,147130852.5699889,,,,,,,,,,,,6141511.918734064,176.87422048,5287.736707421344,9353726.263717,55402.87705422792,2528984.34181,49880.12562264242,,,,176.87422048,5287.736707421344,9353726.263717,55402.87705422792,2528984.34181,49880.12562264242,,,,,,,,,,6141511.918734064,,,,,,,,,,,
,22/10/2021,1634860800,150909739.3920461,57980569.02151678,57980569.02151678,150909739.3920461,,,150909739.3920461,9710225.47623472,23643856.295074772,18164217.088658,1372580.6367688822,3541741.460051,1547948.0647294004,,,,9710225.47623472,23643856.295074772,18164217.088658,1372580.6367688822,3541741.460051,1547948.0647294004,,,,,,,,,,150909739.3920461,,,,,,,,,,,,6158976.6993818255,154.46400923,5796.611421942326,18164217.088658,52209.229241874564,3541741.460051,54180.89131009452,,,,154.46400923,5796.611421942326,18164217.088658,52209.229241874564,3541741.460051,54180.89131009452,,,,,,,,,,6158976.6993818255,,,,,,,,,,,
,23/10/2021,1634947200,183691650.34661996,60413948.10784453,60413948.10784453,183691650.34661996,,,183691650.34661996,10484506.63554876,25406042.5290099,17721715.450298,1421778.5051922295,3703828.756357,1676076.231438645,,,,10484506.63554876,25406042.5290099,17721715.450298,1421778.5051922295,3703828.756357,1676076.231438645,,,,,,,,,,183691650.34661996,,,,,,,,,,,,6229560.42959295,172.43119919,6424.736567278027,17721715.450298,55668.6963661797,3703828.756357,58830.334553830995,,,,172.43119919,6424.736567278027,17721715.450298,55668.6963661797,3703828.756357,58830.334553830995,,,,,,,,,,6229560.42959295,,,,,,,,,,,
,24/10/2021,1635033600,200481815.5416698,63459885.07528552,63459885.07528552,200481815.5416698,,,200481815.5416698,9962659.94897481,28193651.671647478,18369831.20077334,1735192.7633533701,3213785.985877,1984763.5046595116,,,,9962659.94897481,28193651.671647478,18369831.20077334,1735192.7633533701,3213785.985877,1984763.5046595116,,,,,,,,,,200481815.5416698,,,,,,,,,,,,6229241.088195702,161.32033533,6796.484238404799,18187951.683934,64218.829139651,3213785.985877,63008.365227286085,,,,161.32033533,6796.484238404799,18187951.683934,64218.829139651,3213785.985877,63008.365227286085,,,,,,,,,,6229241.088195702,,,,,,,,,,,
,25/10/2021,1635120000,215326710.79728138,66556747.844879925,66556747.844879925,215326710.79728138,,,215326710.79728138,13324331.75569795,28697741.189007856,18099596.41569285,1568806.4303151572,2977098.764543,1889173.2896231136,,,,13324331.75569795,28697741.189007856,18099596.41569285,1568806.4303151572,2977098.764543,1889173.2896231136,,,,,,,,,,215326710.79728138,,,,,,,,,,,,6213715.776347968,217.84242223,7036.398744874391,17920392.490785,60735.827731906975,2977098.764543,63501.62318060886,,,,217.84242223,7036.398744874391,17920392.490785,60735.827731906975,2977098.764543,63501.62318060886,,,,,,,,,,6213715.776347968,,,,,,,,,,,
,26/10/2021,1635206400,221909867.77271035,69843262.09700336,69843262.09700336,221909867.77271035,,,221909867.77271035,15053563.13153446,30366802.96213878,18071709.421806,1609722.073553869,2602419.089138,2139045.4188322565,,,,15053563.13153446,30366802.96213878,18071709.421806,1609722.073553869,2602419.089138,2139045.4188322565,,,,,,,,,,221909867.77271035,,,,,,,,,,,,6228540.908743403,237.92200426,7183.175586965027,18071709.421806,60311.804928957245,2602419.089138,65776.3043921358,,,,237.92200426,7183.175586965027,18071709.421806,60311.804928957245,2602419.089138,65776.3043921358,,,,,,,,,,6228540.908743403,,,,,,,,,,,
,27/10/2021,1635292800,208628229.26889098,49912350.17848302,49912350.17848302,208628229.26889098,,,208628229.26889098,13410071.7638361,29135889.202663086,,1678042.1021434234,3539290.500252,2149056.6095884056,,,,13410071.7638361,29135889.202663086,,1678042.1021434234,3539290.500252,2149056.6095884056,,,,,,,,,,208628229.26889098,,,,,,,,,,,,6181512.388387131,221.17881847,7022.828425657691,,62965.932538214765,3539290.500252,66247.12113404457,,,,221.17881847,7022.828425657691,,62965.932538214765,3539290.500252,66247.12113404457,,,,,,,,,,6181512.388387131,,,,,,,,,,,
,28/10/2021,1635379200,199135935.20597565,51597855.041329674,51597855.041329674,199135935.20597565,,,199135935.20597565,,31608908.955360405,13880889.651338631,,4255302.307781,1852754.1268496434,,,,,31608908.955360405,13880889.651338631,,4255302.307781,1852754.1268496434,,,,,,,,,,199135935.20597565,,,,,,,,,,,,6203569.51356845,,8007.282789032204,13890126.585518,,4255302.307781,63844.04296518413,,,,,8007.282789032204,13890126.585518,,4255302.307781,63844.04296518413,,,,,,,,,,6203569.51356845,,,,,,,,,,,
,29/10/2021,1635465600,236779686.13175672,72259167.9207231,72259167.9207231,236779686.13175672,,,236779686.13175672,13785100.15532186,39698625.296079345,12130723.94282,1465743.2082073928,3262730.87765,1916244.440644502,,,,13785100.15532186,39698625.296079345,12130723.94282,1465743.2082073928,3262730.87765,1916244.440644502,,,,,,,,,,236779686.13175672,,,,,,,,,,,,6280932.459704564,225.62646538,9255.290571651565,12130723.94282,58747.2227738434,3262730.87765,63535.95625479118,,,,225.62646538,9255.290571651565,12130723.94282,58747.2227738434,3262730.87765,63535.95625479118,,,,,,,,,,6280932.459704564,,,,,,,,,,,
,30/10/2021,1635552000,243807673.3973442,74911432.02219501,74911432.02219501,243807673.3973442,,,243807673.3973442,15125149.31358232,41085454.833591394,12291065.923807,1502368.7363082892,3039217.270088,1868175.9448180033,,,,15125149.31358232,41085454.833591394,12291065.923807,1502368.7363082892,3039217.270088,1868175.9448180033,,,,,,,,,,243807673.3973442,,,,,,,,,,,,6278961.173623227,242.66632408,9300.654407850494,12291065.923807,59055.37485488558,3039217.270088,60400.12754018763,,,,242.66632408,9300.654407850494,12291065.923807,59055.37485488558,3039217.270088,60400.12754018763,,,,,,,,,,6278961.173623227,,,,,,,,,,,
,31/10/2021,1635638400,235756630.63067952,74465135.68673217,74465135.68673217,235756630.63067952,,,235756630.63067952,16421274.21869103,39006699.26529286,11997370.468574,1512581.2267370943,3713378.661766,1813831.8456711734,,,,16421274.21869103,39006699.26529286,11997370.468574,1512581.2267370943,3713378.661766,1813831.8456711734,,,,,,,,,,235756630.63067952,,,,,,,,,,,,6264268.407410269,265.54024383,9054.71106859573,11997370.468574,60795.06538332373,3713378.661766,61112.932805632525,,,,265.54024383,9054.71106859573,11997370.468574,60795.06538332373,3713378.661766,61112.932805632525,,,,,,,,,,6264268.407410269,,,,,,,,,,,
,01/11/2021,1635724800,221808173.08176535,74588668.24280733,74588668.24280733,221808173.08176535,,,221808173.08176535,16614413.953561861,38992471.8489722,11791399.764085937,1521009.071286473,3800240.322065,1869133.2828358654,,,,16614413.953561861,38992471.8489722,11791399.764085937,1521009.071286473,3800240.322065,1869133.2828358654,,,,,,,,,,221808173.08176535,,,,,,,,,,,,6263265.7489219,270.50054466,9092.460626468413,11804160.061112,60767.441921153535,3800240.322065,62138.73945597957,,,,270.50054466,9092.460626468413,11804160.061112,60767.441921153535,3800240.322065,62138.73945597957,,,,,,,,,,6263265.7489219,,,,,,,,,,,
,02/11/2021,1635811200,242778495.87359312,77695110.82416315,77695110.82416315,242778495.87359312,,,242778495.87359312,16430177.243292121,41646223.23080314,12004439.320351,1817410.0331698193,3590454.687931,2206406.308616075,,,,16430177.243292121,41646223.23080314,12004439.320351,1817410.0331698193,3590454.687931,2206406.308616075,,,,,,,,,,242778495.87359312,,,,,,,,,,,,6327096.152836999,268.70404022,9640.128615561976,12004439.320351,70716.34370310581,3590454.687931,69712.67957712719,,,,268.70404022,9640.128615561976,12004439.320351,70716.34370310581,3590454.687931,69712.67957712719,,,,,,,,,,6327096.152836999,,,,,,,,,,,
,03/11/2021,1635897600,208920348.70250505,79744242.12734312,79744242.12734312,208920348.70250505,,,208920348.70250505,16291831.41931605,48658873.46030733,8548158.50285,1845380.85080962,2202523.903452,2197473.990608129,,,,16291831.41931605,48658873.46030733,8548158.50285,1845380.85080962,2202523.903452,2197473.990608129,,,,,,,,,,208920348.70250505,,,,,,,,,,,,6313840.273734241,258.66208493,10627.920989932582,8548158.50285,70488.19139838121,2202523.903452,68371.93499091877,,,,258.66208493,10627.920989932582,8548158.50285,70488.19139838121,2202523.903452,68371.93499091877,,,,,,,,,,6313840.273734241,,,,,,,,,,,
,04/11/2021,1635984000,225880830.96951967,79844622.72905762,79844622.72905762,225880830.96951967,,,225880830.96951967,16663737.599401899,48455233.226655856,9062795.166661,1903514.5194883363,1593769.150758,2165573.066092531,,,,16663737.599401899,48455233.226655856,9062795.166661,1903514.5194883363,1593769.150758,2165573.066092531,,,,,,,,,,225880830.96951967,,,,,,,,,,,,6353488.576281822,264.54576281,10526.194952893762,9062795.166661,70552.79909148763,1593769.150758,67992.87491656299,,,,264.54576281,10526.194952893762,9062795.166661,70552.79909148763,1593769.150758,67992.87491656299,,,,,,,,,,6353488.576281822,,,,,,,,,,,
,05/11/2021,1636070400,212248027.26323378,81252708.1451296,81252708.1451296,212248027.26323378,,,212248027.26323378,16841144.207307,48535632.857537076,10382081.909132,1820886.2325857256,1614757.395146,2058205.5434218019,,,,16841144.207307,48535632.857537076,10382081.909132,1820886.2325857256,1614757.395146,2058205.5434218019,,,,,,,,,,212248027.26323378,,,,,,,,,,,,6360094.651862459,273.2399482,10661.548382729346,10382081.909132,70440.47321414799,1614757.395146,66308.16828034156,,,,273.2399482,10661.548382729346,10382081.909132,70440.47321414799,1614757.395146,66308.16828034156,,,,,,,,,,6360094.651862459,,,,,,,,,,,
,06/11/2021,1636156800,227783481.9985659,83299604.2360208,83299604.2360208,227783481.9985659,,,227783481.9985659,17136427.68054932,48950459.97664904,10551785.845519,1807851.7303234916,2196018.123376,2657060.8796039475,,,,17136427.68054932,48950459.97664904,10551785.845519,1807851.7303234916,2196018.123376,2657060.8796039475,,,,,,,,,,227783481.9985659,,,,,,,,,,,,6369316.681397966,279.98868833,10905.53157598467,10551785.845519,70454.08146233404,2196018.123376,80541.40283734305,,,,279.98868833,10905.53157598467,10551785.845519,70454.08146233404,2196018.123376,80541.40283734305,,,,,,,,,,6369316.681397966,,,,,,,,,,,
,07/11/2021,1636243200,226853675.4673341,88555953.24581529,88555953.24581529,226853675.4673341,,,226853675.4673341,17353154.7482825,51032377.68336868,13132067.412059,1757442.6674112964,2818359.165281,2462551.569412829,,,,17353154.7482825,51032377.68336868,13132067.412059,1757442.6674112964,2818359.165281,2462551.569412829,,,,,,,,,,226853675.4673341,,,,,,,,,,,,6358064.8994369,281.59277482,11277.375073669382,13132067.412059,69795.18139044069,2818359.165281,77051.05035709727,,,,281.59277482,11277.375073669382,13132067.412059,69795.18139044069,2818359.165281,77051.05035709727,,,,,,,,,,6358064.8994369,,,,,,,,,,,
