,Date,Timestamp,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido
,,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,,ethereum,moonriver,solana,terra,Total,moonbeam,ethereum,ethereum,ethereum,moonriver,solana,terra,Total,Total,Total,Total,Total,Total,Total,moonbeam,ethereum,ethereum,ethereum,moonriver,solana,terra,Total,Total,Total,Total,Total,Total,Total,moonbeam
,,,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,ethereum,WETH,MATIC,kusama,solana,terra-luna,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,polkadot,ethereum,WETH,MATIC,kusama,solana,terra-luna,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,polkadot
,13/09/2022,1663027200,7429915336.307047,4163992.247591701,153271604.2214772,213764.9801122137,7600990361.751682,13425663.995453658,,7385687477.8539295,44227858.453117006,4163992.247591701,153271604.2214772,213764.9801122137,,213764.9801122137,7385687477.8539295,153271604.2214772,4163992.247591701,44227858.453117006,13425663.995453658,13425663.995453658,,4306774.434575736,47593069.18935814,79923.07576951441,4099267.296642878,713668013.595345,,713668013.595345,4306774.434575736,4099267.296642878,79923.07576951441,47593069.18935814,1754988.7575756414,1754988.7575756414
,14/09/2022,1663113600,6809530840.251957,3738204.4260254228,136250151.15013465,255528.8322678133,6962239660.268698,12464935.608313154,,6768220823.34608,41310016.90587731,3738204.4260254228,136250151.15013465,255528.8322678133,,255528.8322678133,6768220823.34608,136250151.15013465,3738204.4260254228,41310016.90587731,12464935.608313154,12464935.608313154,,4307703.602585352,48559401.37823222,80236.19716731965,4112591.341688338,713668013.595345,,713668013.595345,4307703.602585352,4112591.341688338,80236.19716731965,48559401.37823222,1755624.7335652332,1755624.7335652332
,15/09/2022,1663200000,7084421894.869006,3752548.942208659,140409277.11824787,205987.83137859585,7241352891.876953,12563183.116112242,,7042792996.270327,41628898.598679595,3752548.942208659,140409277.11824787,205987.83137859585,,205987.83137859585,7042792996.270327,140409277.11824787,3752548.942208659,41628898.598679595,12563183.116112242,12563183.116112242,,4308440.948380587,48599415.57589974,79909.47491926445,4144311.603254069,712218488.965479,,712218488.965479,4308440.948380587,4144311.603254069,79909.47491926445,48599415.57589974,1757088.5477080056,1757088.5477080056
,16/09/2022,1663286400,6394625252.289084,3566751.6578432056,132484311.12300123,201084.12466203253,6543087896.518529,12210497.323937722,,6354429020.320301,40196231.968783766,3566751.6578432056,132484311.12300123,201084.12466203253,,201084.12466203253,6354429020.320301,132484311.12300123,3566751.6578432056,40196231.968783766,12210497.323937722,12210497.323937722,,4311097.933011052,48608049.33911497,80241.88206621385,4004967.083524826,714280067.711113,,714280067.711113,4311097.933011052,4004967.083524826,80241.88206621385,48608049.33911497,1759437.6547460693,1759437.6547460693
,17/09/2022,1663372800,6259532679.987008,3531423.405744185,132090971.56523837,209397.98495869414,6407712565.240422,12348092.297472103,,6219926868.483832,39605811.50317578,3531423.405744185,132090971.56523837,209397.98495869414,,209397.98495869414,6219926868.483832,132090971.56523837,3531423.405744185,39605811.50317578,12348092.297472103,12348092.297472103,,4315168.389621157,48753954.83433569,80204.93767304531,4038244.315659993,713767545.961394,,713767545.961394,4315168.389621157,4038244.315659993,80204.93767304531,48753954.83433569,1761496.7614082885,1761496.7614082885
,18/09/2022,1663459200,6312012539.8970585,3553291.606395571,136567456.1695975,223774.11474918132,6464727999.232116,12370937.444314694,,6271808866.203175,40203673.69388414,3553291.606395571,136567456.1695975,223774.11474918132,,223774.11474918132,6271808866.203175,136567456.1695975,3553291.606395571,40203673.69388414,12370937.444314694,12370937.444314694,,4319249.112435557,48832824.433960415,79957.05684958531,4044046.67366294,713656444.537509,,713656444.537509,4319249.112435557,4044046.67366294,79957.05684958531,48832824.433960415,1762241.8011844296,1762241.8011844296
,19/09/2022,1663545600,5845514789.463702,3166424.7787691425,127761039.03637858,205258.94968052208,5988159357.880456,11511845.651925195,,5808431948.768899,37082840.69480288,3166424.7787691425,127761039.03637858,205258.94968052208,,205258.94968052208,5808431948.768899,127761039.03637858,3166424.7787691425,37082840.69480288,11511845.651925195,11511845.651925195,,4322264.517181286,48859943.83750818,80000.62604267667,4043070.8555816,712630454.051738,,712630454.051738,4322264.517181286,4043070.8555816,80000.62604267667,48859943.83750818,1768332.6654262973,1768332.6654262973
,20/09/2022,1663632000,5953705525.336897,3236491.526387376,132505269.25846632,216435.3458437511,6100922345.333236,11258623.865641756,,5916389912.562933,37315612.77396418,3236491.526387376,132505269.25846632,216435.3458437511,,216435.3458437511,5916389912.562933,132505269.25846632,3236491.526387376,37315612.77396418,11258623.865641756,11258623.865641756,,4325573.680196914,48962331.53962674,80892.06514339855,4065825.997498199,710836001.851521,,710836001.851521,4325573.680196914,4065825.997498199,80892.06514339855,48962331.53962674,1770223.878245559,1770223.878245559
,21/09/2022,1663718400,5823322433.777964,3262449.509653963,129512031.0166541,207582.08983648944,5967551614.149176,11247117.75506758,,5787276873.203422,36045560.574542284,3262449.509653963,129512031.0166541,207582.08983648944,,207582.08983648944,5787276873.203422,129512031.0166541,3262449.509653963,36045560.574542284,11247117.75506758,11247117.75506758,,4335331.125846253,48852483.346153036,80813.7109153818,4077834.729743517,708785774.700343,,708785774.700343,4335331.125846253,4077834.729743517,80813.7109153818,48852483.346153036,1771199.6464673355,1771199.6464673355
,22/09/2022,1663804800,5430948500.996268,3255363.7649780675,125378108.61971109,199313.39856372052,5570634133.050347,10852846.270825552,,5397069130.357483,33879370.63878499,3255363.7649780675,125378108.61971109,199313.39856372052,,199313.39856372052,5397069130.357483,125378108.61971109,3255363.7649780675,33879370.63878499,10852846.270825552,10852846.270825552,,4340154.666074919,48067844.79357257,80818.36556549324,4086639.785518614,708795869.714511,,708795869.714511,4340154.666074919,4086639.785518614,80818.36556549324,48067844.79357257,1776243.2521809412,1776243.2521809412
,23/09/2022,1663891200,5807080738.350292,3386563.383791745,132618575.69386068,192062.41681654105,5954843556.191871,11565616.347109454,,5770692439.450423,36388298.89986923,3386563.383791745,132618575.69386068,192062.41681654105,,192062.41681654105,5770692439.450423,132618575.69386068,3386563.383791745,36388298.89986923,11565616.347109454,11565616.347109454,,4346251.856124259,48100285.521876454,80844.19631873348,4100759.916322222,708795869.714511,,708795869.714511,4346251.856124259,4100759.916322222,80844.19631873348,48100285.521876454,1793118.8135053415,1793118.8135053415
,24/09/2022,1663977600,5771149997.143542,3434065.902910602,140246191.12301153,184924.84240851592,5926674373.508584,11659194.496711321,,5733845932.153727,37304064.98981571,3434065.902910602,140246191.12301153,184924.84240851592,,184924.84240851592,5733845932.153727,140246191.12301153,3434065.902910602,37304064.98981571,11659194.496711321,11659194.496711321,,4350711.302102364,48465468.53052045,81472.50066217323,4178968.746216076,708795869.714511,,708795869.714511,4350711.302102364,4178968.746216076,81472.50066217323,48465468.53052045,1816073.9091450656,1816073.9091450656
,25/09/2022,1664064000,5783579069.02655,3372707.2108666156,140270356.52337933,165766.0900501327,5938835079.599524,11447180.748677012,,5747010925.1736145,36568143.85293605,3372707.2108666156,140270356.52337933,165766.0900501327,,165766.0900501327,5747010925.1736145,140270356.52337933,3372707.2108666156,36568143.85293605,11447180.748677012,11447180.748677012,,4355809.06720046,48401419.758279815,81446.68463816991,4185925.291655605,708795869.714511,,708795869.714511,4355809.06720046,4185925.291655605,81446.68463816991,48401419.758279815,1817012.8172503193,1817012.8172503193
,26/09/2022,1664150400,5724110674.885362,3280449.732684575,136153028.80581683,144204.51969341727,5875016866.52544,11328508.581884274,,5688015259.531696,36095415.35366518,3280449.732684575,136153028.80581683,144204.51969341727,,144204.51969341727,5688015259.531696,136153028.80581683,3280449.732684575,36095415.35366518,11328508.581884274,11328508.581884274,,4361138.784383129,48858601.15849548,81360.36043364521,4200957.383703081,708795869.714511,,708795869.714511,4361138.784383129,4200957.383703081,81360.36043364521,48858601.15849548,1818380.1897085512,1818380.1897085512
,27/09/2022,1664236800,5922650983.415554,3488321.1687498074,139429794.30456945,206429.7090956542,6077935159.250151,12159630.65218194,,5886182053.374968,36468930.04058653,3488321.1687498074,139429794.30456945,206429.7090956542,,206429.7090956542,5886182053.374968,139429794.30456945,3488321.1687498074,36468930.04058653,12159630.65218194,12159630.65218194,,4379762.679694161,47946068.01860911,81388.73468851627,4073321.481290373,708795869.714511,,708795869.714511,4379762.679694161,4073321.481290373,81388.73468851627,47946068.01860911,1839581.03663872,1839581.03663872
,28/09/2022,1664323200,5915319264.457952,3462119.3008596534,137838728.3967006,200894.01335318387,6068803098.26326,11982092.094395429,,5878272275.951629,37046988.50632284,3462119.3008596534,137838728.3967006,200894.01335318387,,200894.01335318387,5878272275.951629,137838728.3967006,3462119.3008596534,37046988.50632284,11982092.094395429,11982092.094395429,,4382714.708740888,49757957.22794467,80890.63787055266,4192175.437855857,708795869.714511,,708795869.714511,4382714.708740888,4192175.437855857,80890.63787055266,49757957.22794467,1869281.1379712056,1869281.1379712056
,29/09/2022,1664409600,5893607577.99519,3560582.995191479,141363423.1282531,193309.8975472386,6050701284.008839,11976389.992657237,,5856948152.057364,36659425.93782516,3560582.995191479,141363423.1282531,193309.8975472386,,193309.8975472386,5856948152.057364,141363423.1282531,3560582.995191479,36659425.93782516,11976389.992657237,11976389.992657237,,4385026.355355263,49194670.81301996,81180.64284522296,4268219.297350638,708795869.714511,,708795869.714511,4385026.355355263,4268219.297350638,81180.64284522296,49194670.81301996,1871310.9363526932,1871310.9363526932
,30/09/2022,1664496000,5891058064.757497,3495076.415697015,147186303.82067707,199589.82895290919,6054258476.805908,12319441.98308429,,5852949407.960692,38108656.79680458,3495076.415697015,147186303.82067707,199589.82895290919,,199589.82895290919,5852949407.960692,147186303.82067707,3495076.415697015,38108656.79680458,12319441.98308429,12319441.98308429,,4387847.2209016355,49276226.578814454,81205.30705615741,4327736.072351576,708795869.714511,,708795869.714511,4387847.2209016355,4327736.072351576,81205.30705615741,49276226.578814454,1909991.005129347,1909991.005129347
,01/10/2022,1664582400,5871272054.93975,3431172.2748035216,141790585.22400513,214821.852193074,6028799812.78821,12091178.497458389,,5833003540.383811,38268514.55593832,3431172.2748035216,141790585.22400513,214821.852193074,,214821.852193074,5833003540.383811,141790585.22400513,3431172.2748035216,38268514.55593832,12091178.497458389,12091178.497458389,,4391396.046303348,49239206.78430964,80981.17240508666,4328161.942124699,708795869.714511,,708795869.714511,4391396.046303348,4328161.942124699,80981.17240508666,49239206.78430964,1919234.6821362523,1919234.6821362523
,02/10/2022,1664668800,5805704245.341587,3421376.145175934,141590895.62259242,234065.66005582298,5963070844.230809,12120261.461398173,,5767441628.3344965,38262617.00709063,3421376.145175934,141590895.62259242,234065.66005582298,,234065.66005582298,5767441628.3344965,141590895.62259242,3421376.145175934,38262617.00709063,12120261.461398173,12120261.461398173,,4396183.935251003,49678419.8085845,80998.4882854151,4328673.054802581,708795869.714511,,708795869.714511,4396183.935251003,4328673.054802581,80998.4882854151,49678419.8085845,1929977.9397130848,1929977.9397130848
,03/10/2022,1664755200,5675489887.677962,3290648.4716746337,136524297.5991945,233328.51235131986,5827759009.141105,12220846.8799215,,5638320419.671203,37169468.006759435,3290648.4716746337,136524297.5991945,233328.51235131986,,233328.51235131986,5638320419.671203,136524297.5991945,3290648.4716746337,37169468.006759435,12220846.8799215,12220846.8799215,,4398855.036138467,48456296.15832599,80732.2981274444,4246478.929990497,708795869.714511,,708795869.714511,4398855.036138467,4246478.929990497,80732.2981274444,48456296.15832599,1974288.6720390143,1974288.6720390143
,04/10/2022,1664841600,5871482589.367449,3488804.9147723336,140574558.31993848,217146.7026457376,6028385658.399163,12622559.09435836,,5831975665.315073,39506924.05237597,3488804.9147723336,140574558.31993848,217146.7026457376,,217146.7026457376,5831975665.315073,140574558.31993848,3488804.9147723336,39506924.05237597,12622559.09435836,12622559.09435836,,4401922.954942805,49053524.84327473,82186.2170735532,4265004.803396191,708795869.714511,,708795869.714511,4401922.954942805,4265004.803396191,82186.2170735532,49053524.84327473,1978457.5383006835,1978457.5383006835
,05/10/2022,1664928000,6006183281.509666,3581215.1073572277,145306010.18055815,221675.9082532133,6168139745.617536,12847562.91170046,,5966042160.983147,40141120.52651978,3581215.1073572277,145306010.18055815,221675.9082532133,,221675.9082532133,5966042160.983147,145306010.18055815,3581215.1073572277,40141120.52651978,12847562.91170046,12847562.91170046,,4405031.240342851,48118666.052737,82175.65643316264,4280000.299869165,708795869.714511,,708795869.714511,4405031.240342851,4280000.299869165,82175.65643316264,48118666.052737,1988786.8284366035,1988786.8284366035
,06/10/2022,1665014400,6047610516.382274,3475301.0426579574,144007088.96424812,211653.53465545014,6208059044.302687,12754484.37885168,,6005667587.20761,41942929.17466316,3475301.0426579574,144007088.96424812,211653.53465545014,,211653.53465545014,6005667587.20761,144007088.96424812,3475301.0426579574,41942929.17466316,12754484.37885168,12754484.37885168,,4406826.7676401045,49788738.102299765,80652.14765973444,4263087.299119245,708795869.714511,,708795869.714511,4406826.7676401045,4263087.299119245,80652.14765973444,49788738.102299765,1989779.1542670329,1989779.1542670329
,07/10/2022,1665100800,6027893086.435605,3502345.938619289,143182884.0779,205912.2881107626,6187567958.486863,12783729.746628098,,5984060087.911072,43832998.524533495,3502345.938619289,143182884.0779,205912.2881107626,,205912.2881107626,5984060087.911072,143182884.0779,3502345.938619289,43832998.524533495,12783729.746628098,12783729.746628098,,4410616.689941383,52072293.357979946,80662.04372683761,4265203.576940721,708795869.714511,,708795869.714511,4410616.689941383,4265203.576940721,80662.04372683761,52072293.357979946,2006864.9523748977,2006864.9523748977
,08/10/2022,1665187200,5934422392.917493,3420872.6824382017,140314496.11115438,205572.0660933034,6091152486.952848,12789153.175669637,,5891029517.614959,43392875.30253374,3420872.6824382017,140314496.11115438,205572.0660933034,,205572.0660933034,5891029517.614959,140314496.11115438,3420872.6824382017,43392875.30253374,12789153.175669637,12789153.175669637,,4415402.12682878,52105861.07369355,80642.92037808114,4258406.558760376,708795869.714524,,708795869.714524,4415402.12682878,4258406.558760376,80642.92037808114,52105861.07369355,2010873.1408285592,2010873.1408285592
,09/10/2022,1665273600,5845497638.70514,3437942.337987051,138666950.95933944,208719.1197548359,6000948217.179013,13136966.056791836,,5803116667.207481,42380971.4976583,3437942.337987051,138666950.95933944,208719.1197548359,,208719.1197548359,5803116667.207481,138666950.95933944,3437942.337987051,42380971.4976583,13136966.056791836,13136966.056791836,,4418661.611189567,52125654.0127203,80646.07877051491,4257505.402497373,708795869.714524,,708795869.714524,4418661.611189567,4257505.402497373,80646.07877051491,52125654.0127203,2081928.059713445,2081928.059713445
,10/10/2022,1665360000,5915679579.764107,3537817.6246407186,141002410.27444094,214176.84795163773,6073998879.151245,13564894.640105382,,5872276262.4525385,43403317.31156818,3537817.6246407186,141002410.27444094,214176.84795163773,,214176.84795163773,5872276262.4525385,141002410.27444094,3537817.6246407186,43403317.31156818,13564894.640105382,13564894.640105382,,4421961.371746968,52070255.054649405,80661.596549036,4258604.961475112,708795869.714524,,708795869.714524,4421961.371746968,4258604.961475112,80661.596549036,52070255.054649405,2083701.1735952967,2083701.1735952967
,11/10/2022,1665446400,5713880629.467191,3370216.7653368367,134739824.35275728,193402.04101030502,5865086505.61706,12902432.990765192,,5671627903.444924,42252726.02226629,3370216.7653368367,134739824.35275728,193402.04101030502,,193402.04101030502,5671627903.444924,134739824.35275728,3370216.7653368367,42252726.02226629,12902432.990765192,12902432.990765192,,4424012.217880457,52518390.843703285,81288.39279635399,4272029.941431746,708795869.714524,,708795869.714524,4424012.217880457,4272029.941431746,81288.39279635399,52518390.843703285,2084399.5138554429,2084399.5138554429
,12/10/2022,1665532800,5739905134.990707,3372752.301107301,133361080.4898226,200901.10131188467,5889584121.673247,12744252.79029772,,5698140801.637843,41764333.35286431,3372752.301107301,133361080.4898226,200901.10131188467,,200901.10131188467,5698140801.637843,133361080.4898226,3372752.301107301,41764333.35286431,12744252.79029772,12744252.79029772,,4425568.561716316,52522191.156492986,81803.35438048269,4290897.055657098,708795869.714524,,708795869.714524,4425568.561716316,4290897.055657098,81803.35438048269,52522191.156492986,2052214.620015736,2052214.620015736
,13/10/2022,1665619200,5842056416.589276,3275237.9560640603,133268914.75954263,204827.83043010315,5991392050.935254,12586653.79994087,,5800529229.350047,41527187.23922956,3275237.9560640603,133268914.75954263,204827.83043010315,,204827.83043010315,5800529229.350047,133268914.75954263,3275237.9560640603,41527187.23922956,12586653.79994087,12586653.79994087,,4428641.319091017,52832160.00492298,81819.58421344143,4279669.70968345,708795869.714524,,708795869.714524,4428641.319091017,4279669.70968345,81819.58421344143,52832160.00492298,2039976.3046905785,2039976.3046905785
,14/10/2022,1665705600,5752247894.613223,3351307.0997273,129300596.86561754,197127.265950168,5897564725.413006,12467799.568487562,,5710597013.199488,41650881.413735434,3351307.0997273,129300596.86561754,197127.265950168,,197127.265950168,5710597013.199488,129300596.86561754,3351307.0997273,41650881.413735434,12467799.568487562,12467799.568487562,,4431113.104325499,53241843.76979485,81839.00121434187,4231040.473351359,702720896.728105,,702720896.728105,4431113.104325499,4231040.473351359,81839.00121434187,53241843.76979485,2043901.5686045184,2043901.5686045184
,15/10/2022,1665792000,5790577355.1676445,3252166.4787255623,126988192.82828511,192060.64828475838,5933377378.115061,12367602.992120808,,5748433890.476518,42143464.69112696,3252166.4787255623,126988192.82828511,192060.64828475838,,192060.64828475838,5748433890.476518,126988192.82828511,3252166.4787255623,42143464.69112696,12367602.992120808,12367602.992120808,,4433159.730140988,53288619.61847139,81856.69465707432,4230119.6811554,702720896.728105,,702720896.728105,4433159.730140988,4230119.6811554,81856.69465707432,53288619.61847139,2047616.3894239748,2047616.3894239748
,16/10/2022,1665878400,5709656700.856255,3204585.0895684916,124903466.41164975,186909.70411174136,5850489385.611654,12537723.550070137,,5667281727.343451,42374973.512804486,3204585.0895684916,124903466.41164975,186909.70411174136,,186909.70411174136,5667281727.343451,124903466.41164975,3204585.0895684916,42374973.512804486,12537723.550070137,12537723.550070137,,4434909.167796233,53314327.01588609,81812.23103315015,4189985.454936255,702720896.728105,,702720896.728105,4434909.167796233,4189985.454936255,81812.23103315015,53314327.01588609,2048647.6389003491,2048647.6389003491
,17/10/2022,1665964800,5830383584.792067,3131697.7334915088,125906884.73071986,186969.65775968647,5972254990.062555,12645853.148517486,,5787793174.250506,42590410.54155998,3131697.7334915088,125906884.73071986,186969.65775968647,,186969.65775968647,5787793174.250506,125906884.73071986,3131697.7334915088,42590410.54155998,12645853.148517486,12645853.148517486,,4437606.899123263,53304844.125272036,81831.6627512806,4191307.747360848,702470911.330352,,702470911.330352,4437606.899123263,4191307.747360848,81831.6627512806,53304844.125272036,2049571.0127256864,2049571.0127256864
,18/10/2022,1666051200,5964553598.410056,3070304.46443651,129795351.1105304,187440.3132702778,6110460901.119168,12854206.820875086,,5919601797.704693,44951800.70536302,3070304.46443651,129795351.1105304,187440.3132702778,,187440.3132702778,5919601797.704693,129795351.1105304,3070304.46443651,44951800.70536302,12854206.820875086,12854206.820875086,,4440012.149128959,51772400.260479055,80543.13915101024,4140202.587257748,702470911.330352,,702470911.330352,4440012.149128959,4140202.587257748,80543.13915101024,51772400.260479055,2050112.7306020872,2050112.7306020872
,19/10/2022,1666137600,5841768808.131216,2984581.189062384,122345988.83384658,177331.75685623405,5979875670.185144,12598960.274163371,,5797205013.087804,44563795.04341184,2984581.189062384,122345988.83384658,177331.75685623405,,177331.75685623405,5797205013.087804,122345988.83384658,2984581.189062384,44563795.04341184,12598960.274163371,12598960.274163371,,4445913.932456864,51954959.542951696,80079.98897403767,4076840.680901252,702470911.330352,,702470911.330352,4445913.932456864,4076840.680901252,80079.98897403767,51954959.542951696,2051947.9273881712,2051947.9273881712
,20/10/2022,1666224000,5744785617.571113,2914810.535803048,116934984.52017929,175954.7360931427,5877232360.934494,12420993.57130615,,5701152504.018186,43633113.55292677,2914810.535803048,116934984.52017929,175954.7360931427,,175954.7360931427,5701152504.018186,116934984.52017929,2914810.535803048,43633113.55292677,12420993.57130615,12420993.57130615,,4448013.625348697,52165513.62319027,78821.26922128307,4078653.104994045,702498247.666957,,702498247.666957,4448013.625348697,4078653.104994045,78821.26922128307,52165513.62319027,2053056.788645645,2053056.788645645
,21/10/2022,1666310400,5763221461.88946,2819668.8335997714,111873825.86551744,170470.3797728134,5890087141.174372,12001714.206021057,,5720924326.84202,42297135.04743936,2819668.8335997714,111873825.86551744,170470.3797728134,,170470.3797728134,5720924326.84202,111873825.86551744,2819668.8335997714,42297135.04743936,12001714.206021057,12001714.206021057,,4450938.145722904,52429763.58827249,78871.85548530829,4006942.187160366,716021420.416723,,716021420.416723,4450938.145722904,4006942.187160366,78871.85548530829,52429763.58827249,2051575.0779523177,2051575.0779523177
,22/10/2022,1666396800,5882536182.739599,2772935.6828300804,111562130.324139,177245.2789189112,6009014505.707844,11966011.682356955,,5838510085.885835,44026096.85376469,2772935.6828300804,111562130.324139,177245.2789189112,,177245.2789189112,5838510085.885835,111562130.324139,2772935.6828300804,44026096.85376469,11966011.682356955,11966011.682356955,,4468714.905808389,52812388.264563605,78911.08943739557,3968770.200076094,742481898.956565,,742481898.956565,4468714.905808389,3968770.200076094,78911.08943739557,52812388.264563605,2052489.1393408156,2052489.1393408156
,23/10/2022,1666483200,5911730739.186584,2731592.9402918033,112204718.21347897,175463.7291986918,6038833639.946446,11991125.876892412,,5867536198.396221,44194540.790363066,2731592.9402918033,112204718.21347897,175463.7291986918,,175463.7291986918,5867536198.396221,112204718.21347897,2731592.9402918033,44194540.790363066,11991125.876892412,11991125.876892412,,4471423.605919862,53033024.68423821,78924.96215809892,3994471.990511889,752481898.956565,,752481898.956565,4471423.605919862,3994471.990511889,78924.96215809892,53033024.68423821,2053274.9789199336,2053274.9789199336
,24/10/2022,1666569600,6145081533.056188,2746499.794637582,120669795.3071974,185834.0921351429,6280910756.148327,12227093.89816932,,6096570142.381247,48511390.67494066,2746499.794637582,120669795.3071974,185834.0921351429,,185834.0921351429,6096570142.381247,120669795.3071974,2746499.794637582,48511390.67494066,12227093.89816932,12227093.89816932,,4475138.104396358,53743955.97236621,78945.09326351198,4133942.970441843,761053698.645028,,761053698.645028,4475138.104396358,4133942.970441843,78945.09326351198,53743955.97236621,2054973.7643982049,2054973.7643982049
,25/10/2022,1666656000,6065421559.832339,2725314.0776530146,116305773.95331351,175491.37237055702,6196801225.281667,12173086.045990763,,6017393012.405311,48028547.427028395,2725314.0776530146,116305773.95331351,175491.37237055702,,175491.37237055702,6017393012.405311,116305773.95331351,2725314.0776530146,48028547.427028395,12173086.045990763,12173086.045990763,,4477027.076473752,54063736.383224085,78994.61094646419,4105392.656311808,761053698.645028,,761053698.645028,4477027.076473752,4105392.656311808,78994.61094646419,54063736.383224085,2049341.08518363,2049341.08518363
,26/10/2022,1666742400,6666847257.142195,2772944.1300683883,127361384.4791968,180533.33889634357,6810434687.48615,13272568.395792274,,6616379472.335331,50467784.80686369,2772944.1300683883,127361384.4791968,180533.33889634357,,180533.33889634357,6616379472.335331,127361384.4791968,2772944.1300683883,50467784.80686369,13272568.395792274,13272568.395792274,,4508083.882845143,54486725.69405736,78933.79248700223,4097856.643474801,760364481.726587,,760364481.726587,4508083.882845143,4097856.643474801,78933.79248700223,54486725.69405736,2051401.6067685124,2051401.6067685124
,27/10/2022,1666828800,7109610986.189989,2855626.9814049853,128274167.54111697,187589.52128676628,7254349800.175192,13421429.941393986,,7058327090.400013,51283895.78997611,2855626.9814049853,128274167.54111697,187589.52128676628,,187589.52128676628,7058327090.400013,128274167.54111697,2855626.9814049853,51283895.78997611,13421429.941393986,13421429.941393986,,4523872.667281965,54774862.074575,78950.15154561751,4099525.968076605,760364481.726587,,760364481.726587,4523872.667281965,4099525.968076605,78950.15154561751,54774862.074575,2071208.3242891952,2071208.3242891952
,28/10/2022,1666915200,6971842772.396197,2769325.2258300926,125598107.3353404,187574.31399713174,7113693210.7228985,13295431.451533606,,6922008369.6912565,49834402.70494081,2769325.2258300926,125598107.3353404,187574.31399713174,,187574.31399713174,6922008369.6912565,125598107.3353404,2769325.2258300926,49834402.70494081,13295431.451533606,13295431.451533606,,4550988.743970214,54990171.17385954,78920.63909461648,4084491.295458224,760364481.726587,,760364481.726587,4550988.743970214,4084491.295458224,78920.63909461648,54990171.17385954,2090476.643322894,2090476.643322894
,29/10/2022,1667001600,7120329506.903175,2860373.5874376963,131425307.37020636,186570.63288125268,7268928086.690962,14126328.19726122,,7068267571.742568,52061935.16060772,2860373.5874376963,131425307.37020636,186570.63288125268,,186570.63288125268,7068267571.742568,131425307.37020636,2860373.5874376963,52061935.16060772,14126328.19726122,14126328.19726122,,4559113.735998457,55279124.95379355,80347.57268083416,4121207.50612124,760364481.726587,,760364481.726587,4559113.735998457,4121207.50612124,80347.57268083416,55279124.95379355,2163296.8142819633,2163296.8142819633
,30/10/2022,1667088000,7458109920.337772,2898925.7966341493,133742145.97714631,180556.14983079536,7609382455.740528,14450907.479144467,,7406798601.769817,51311318.56795487,2898925.7966341493,133742145.97714631,180556.14983079536,,180556.14983079536,7406798601.769817,133742145.97714631,2898925.7966341493,51311318.56795487,14450907.479144467,14450907.479144467,,4596156.797166537,55482492.34224483,81111.52200990904,4077504.450522754,760364481.726587,,760364481.726587,4596156.797166537,4077504.450522754,81111.52200990904,55482492.34224483,2189531.4362340104,2189531.4362340104
,31/10/2022,1667174400,7349917574.47271,3026414.573971899,133319408.64269325,188725.36452627167,7501819224.821358,15367101.767456498,,7299698684.204528,50218890.268181466,3026414.573971899,133319408.64269325,188725.36452627167,,188725.36452627167,7299698684.204528,133319408.64269325,3026414.573971899,50218890.268181466,15367101.767456498,15367101.767456498,,4619360.783301605,55344084.56324536,83602.6125406602,4083289.698091677,761726527.794122,,761726527.794122,4619360.783301605,4083289.698091677,83602.6125406602,55344084.56324536,2314322.555339834,2314322.555339834
,01/11/2022,1667260800,7323220853.560626,2929891.9200799833,132837879.1459667,185261.23583732217,7474286123.743201,15112237.880691478,,7272825848.261289,50395005.29933736,2929891.9200799833,132837879.1459667,185261.23583732217,,185261.23583732217,7272825848.261289,132837879.1459667,2929891.9200799833,50395005.29933736,15112237.880691478,15112237.880691478,,4636714.534157006,55909219.83302938,84023.28420074515,4066050.785000511,764910139.708184,,764910139.708184,4636714.534157006,4066050.785000511,84023.28420074515,55909219.83302938,2279372.2293652305,2279372.2293652305
