,Date,Timestamp,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana,Nirvana
,,,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP,CDP
,,,solana-staking,solana,Total,staking,solana-staking,solana,solana,Total,Total,staking,solana-staking,solana,solana,Total,Total,staking
,,,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,nirvana-ana,tether,usd-coin,tether,usd-coin,nirvana-ana,nirvana-ana,tether,usd-coin,tether,usd-coin,nirvana-ana
,18/04/2023,1681776000,268581.2037730205,0.000122122,0.000122122,268581.2037730205,268581.2037730205,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,268581.2037730205,1800166.2473560001,0.000067,0.000055,0.000067,0.000055,1800166.2473560001
,19/04/2023,1681862400,257969.22374485692,0.000122046375,0.000122046375,257969.22374485692,257969.22374485692,0.000067067,0.000054979375,0.000067067,0.000054979375,257969.22374485692,1800166.2473560001,0.000067,0.000055,0.000067,0.000055,1800166.2473560001
,20/04/2023,1681948800,227580.61732324027,0.000122018765,0.000122018765,227580.61732324027,227580.61732324027,0.000067067,0.000054951765,0.000067067,0.000054951765,227580.61732324027,1800166.2473560001,0.000067,0.000055,0.000067,0.000055,1800166.2473560001
,21/04/2023,1682035200,225397.96697393968,0.000121981025,0.000121981025,225397.96697393968,225397.96697393968,0.000067,0.000054981025,0.000067,0.000054981025,225397.96697393968,1800475.8201579999,0.000067,0.000055,0.000067,0.000055,1800475.8201579999
,22/04/2023,1682121600,218973.86960371933,0.000122065735,0.000122065735,218973.86960371933,218973.86960371933,0.000067067,0.000054998735,0.000067067,0.000054998735,218973.86960371933,1800475.823086,0.000067,0.000055,0.000067,0.000055,1800475.823086
,23/04/2023,1682208000,216514.4259969534,0.00012206700000000001,0.00012206700000000001,216514.4259969534,216514.4259969534,0.000067067,0.000055,0.000067067,0.000055,216514.4259969534,1800475.876037,0.000067,0.000055,0.000067,0.000055,1800475.876037
,24/04/2023,1682294400,215106.45823552343,0.000121894365,0.000121894365,215106.45823552343,215106.45823552343,0.000067134,0.000054760364999999996,0.000067134,0.000054760364999999996,215106.45823552343,1800475.912645,0.000067,0.000055,0.000067,0.000055,1800475.912645
,25/04/2023,1682380800,208700.3661485906,0.00012201882,0.00012201882,208700.3661485906,208700.3661485906,0.000067067,0.00005495182,0.000067067,0.00005495182,208700.3661485906,1800475.923086,0.000067,0.000055,0.000067,0.000055,1800475.923086
,26/04/2023,1682467200,211136.41007252593,0.00012203031500000001,0.00012203031500000001,211136.41007252593,211136.41007252593,0.000067067,0.000054963315000000004,0.000067067,0.000054963315000000004,211136.41007252593,1800475.923086,0.000067,0.000055,0.000067,0.000055,1800475.923086
,27/04/2023,1682553600,207240.18017496786,0.000121901866,0.000121901866,207240.18017496786,207240.18017496786,0.000066937891,0.000054963975,0.000066937891,0.000054963975,207240.18017496786,1800475.923086,0.000067,0.000055,0.000067,0.000055,1800475.923086
,28/04/2023,1682640000,203664.43499171906,0.000121926238,0.000121926238,203664.43499171906,203664.43499171906,0.000066996583,0.000054929655,0.000066996583,0.000054929655,203664.43499171906,1800475.923086,0.000067,0.000055,0.000067,0.000055,1800475.923086
,29/04/2023,1682726400,202445.40831332892,0.000121913155,0.000121913155,202445.40831332892,202445.40831332892,0.000067,0.000054913155000000005,0.000067,0.000054913155000000005,202445.40831332892,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,30/04/2023,1682812800,210624.96621058483,0.00012205974,0.00012205974,210624.96621058483,210624.96621058483,0.000067067,0.00005499274,0.000067067,0.00005499274,210624.96621058483,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,01/05/2023,1682899200,238915.82978962554,0.000122032515,0.000122032515,238915.82978962554,238915.82978962554,0.000067067,0.000054965515,0.000067067,0.000054965515,238915.82978962554,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,02/05/2023,1682985600,240131.1504105033,0.00012206700000000001,0.00012206700000000001,240131.1504105033,240131.1504105033,0.000067067,0.000055,0.000067067,0.000055,240131.1504105033,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,03/05/2023,1683072000,238941.03643954004,0.000121989725,0.000121989725,238941.03643954004,238941.03643954004,0.000067067,0.000054922725000000004,0.000067067,0.000054922725000000004,238941.03643954004,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,04/05/2023,1683158400,218727.1036831033,0.000122122,0.000122122,218727.1036831033,218727.1036831033,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,218727.1036831033,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,05/05/2023,1683244800,191586.74362516025,0.000121986265,0.000121986265,191586.74362516025,191586.74362516025,0.000066986265,0.000055,0.000066986265,0.000055,191586.74362516025,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,06/05/2023,1683331200,205999.5459512737,0.000122177,0.000122177,205999.5459512737,205999.5459512737,0.000067067,0.00005511,0.000067067,0.00005511,205999.5459512737,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,07/05/2023,1683417600,203801.16598373037,0.000122177,0.000122177,203801.16598373037,203801.16598373037,0.000067067,0.00005511,0.000067067,0.00005511,203801.16598373037,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,08/05/2023,1683504000,229322.89902216365,0.000122029215,0.000122029215,229322.89902216365,229322.89902216365,0.000067067,0.000054962215,0.000067067,0.000054962215,229322.89902216365,1800474.993893,0.000067,0.000055,0.000067,0.000055,1800474.993893
,09/05/2023,1683590400,194591.88957983293,0.00012202432,0.00012202432,194591.88957983293,194591.88957983293,0.000067067,0.000054957320000000005,0.000067067,0.000054957320000000005,194591.88957983293,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,10/05/2023,1683676800,191262.80869535034,0.00012206700000000001,0.00012206700000000001,191262.80869535034,191262.80869535034,0.000067067,0.000055,0.000067067,0.000055,191262.80869535034,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,11/05/2023,1683763200,191451.85871853618,0.00012197362,0.00012197362,191451.85871853618,191451.85871853618,0.000067134,0.00005483962,0.000067134,0.00005483962,191451.85871853618,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,12/05/2023,1683849600,191484.26729393948,0.000122122,0.000122122,191484.26729393948,191484.26729393948,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,191484.26729393948,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,13/05/2023,1683936000,182825.77623202663,0.00012218899999999998,0.00012218899999999998,182825.77623202663,182825.77623202663,0.000067134,0.000055054999999999994,0.000067134,0.000055054999999999994,182825.77623202663,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,14/05/2023,1684022400,183599.98108888304,0.000122122,0.000122122,183599.98108888304,183599.98108888304,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,183599.98108888304,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,15/05/2023,1684108800,165996.72321566162,0.00012199494000000001,0.00012199494000000001,165996.72321566162,165996.72321566162,0.000067,0.00005499494,0.000067,0.00005499494,165996.72321566162,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,16/05/2023,1684195200,165897.69701304045,0.00012200000000000001,0.00012200000000000001,165897.69701304045,165897.69701304045,0.000067,0.000055,0.000067,0.000055,165897.69701304045,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,17/05/2023,1684281600,165429.57314610403,0.00012197340100000002,0.00012197340100000002,165429.57314610403,165429.57314610403,0.00006697340100000001,0.000055,0.00006697340100000001,0.000055,165429.57314610403,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,18/05/2023,1684368000,165164.90311364378,0.000121932555,0.000121932555,165164.90311364378,165164.90311364378,0.000066984255,0.0000549483,0.000066984255,0.0000549483,165164.90311364378,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,19/05/2023,1684454400,157872.9736479031,0.00012200000000000001,0.00012200000000000001,157872.9736479031,157872.9736479031,0.000067,0.000055,0.000067,0.000055,157872.9736479031,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,20/05/2023,1684540800,165145.09787311955,0.00012199791000000001,0.00012199791000000001,165145.09787311955,165145.09787311955,0.000067,0.000054997910000000005,0.000067,0.000054997910000000005,165145.09787311955,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,21/05/2023,1684627200,147990.15862631032,0.000122256,0.000122256,147990.15862631032,147990.15862631032,0.000067201,0.000055054999999999994,0.000067201,0.000055054999999999994,147990.15862631032,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,22/05/2023,1684713600,143904.87764908423,0.000122177,0.000122177,143904.87764908423,143904.87764908423,0.000067067,0.00005511,0.000067067,0.00005511,143904.87764908423,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,23/05/2023,1684800000,144365.7996103755,0.000121969155,0.000121969155,144365.7996103755,144365.7996103755,0.000067067,0.000054902155,0.000067067,0.000054902155,144365.7996103755,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,24/05/2023,1684886400,144706.08965211007,0.000122130315,0.000122130315,144706.08965211007,144706.08965211007,0.000067134,0.000054996315,0.000067134,0.000054996315,144706.08965211007,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,25/05/2023,1684972800,143861.6662152132,0.000121922136,0.000121922136,143861.6662152132,143861.6662152132,0.000066998861,0.000054923275,0.000066998861,0.000054923275,143861.6662152132,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,26/05/2023,1685059200,143172.0837496876,0.000121955076,0.000121955076,143172.0837496876,143172.0837496876,0.000066980101,0.000054974975,0.000066980101,0.000054974975,143172.0837496876,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,27/05/2023,1685145600,143798.6495408179,0.00012199813,0.00012199813,143798.6495408179,143798.6495408179,0.000067,0.00005499813,0.000067,0.00005499813,143798.6495408179,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,28/05/2023,1685232000,143948.0890829553,0.000122056393,0.000122056393,143948.0890829553,143948.0890829553,0.00006689139300000001,0.000055165,0.00006689139300000001,0.000055165,143948.0890829553,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,29/05/2023,1685318400,143712.22667307578,0.00012196828100000001,0.00012196828100000001,143712.22667307578,143712.22667307578,0.000066976751,0.000054991530000000006,0.000066976751,0.000054991530000000006,143712.22667307578,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,30/05/2023,1685404800,141512.0444984745,0.000121897108,0.000121897108,141512.0444984745,141512.0444984745,0.000066938963,0.000054958145,0.000066938963,0.000054958145,141512.0444984745,1800476.411294,0.000067,0.000055,0.000067,0.000055,1800476.411294
,31/05/2023,1685491200,141365.82325389617,0.000121946889,0.000121946889,141365.82325389617,141365.82325389617,0.000066955579,0.000054991310000000004,0.000066955579,0.000054991310000000004,141365.82325389617,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,01/06/2023,1685577600,140179.31251055317,0.000122014595,0.000122014595,140179.31251055317,140179.31251055317,0.000067134,0.000054880595,0.000067134,0.000054880595,140179.31251055317,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,02/06/2023,1685664000,135980.61288464145,0.00012199373,0.00012199373,135980.61288464145,135980.61288464145,0.000067,0.000054993730000000004,0.000067,0.000054993730000000004,135980.61288464145,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,03/06/2023,1685750400,135913.99543774663,0.00012202245,0.00012202245,135913.99543774663,135913.99543774663,0.000067067,0.00005495545,0.000067067,0.00005495545,135913.99543774663,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,04/06/2023,1685836800,139464.52531008708,0.000122059025,0.000122059025,139464.52531008708,139464.52531008708,0.000067067,0.000054992025000000006,0.000067067,0.000054992025000000006,139464.52531008708,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,05/06/2023,1685923200,138196.9933475477,0.000122122,0.000122122,138196.9933475477,138196.9933475477,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,138196.9933475477,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,06/06/2023,1686009600,131031.11662750963,0.000122122,0.000122122,131031.11662750963,131031.11662750963,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,131031.11662750963,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,07/06/2023,1686096000,128955.17294454387,0.000122122,0.000122122,128955.17294454387,128955.17294454387,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,128955.17294454387,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,08/06/2023,1686182400,127885.69285115124,0.00012199901000000001,0.00012199901000000001,127885.69285115124,127885.69285115124,0.000067,0.00005499901000000001,0.000067,0.00005499901000000001,127885.69285115124,1800471.537698,0.000067,0.000055,0.000067,0.000055,1800471.537698
,09/06/2023,1686268800,128443.8751348597,0.00012200000000000001,0.00012200000000000001,128443.8751348597,128443.8751348597,0.000067,0.000055,0.000067,0.000055,128443.8751348597,1800472.0438309999,0.000067,0.000055,0.000067,0.000055,1800472.0438309999
,10/06/2023,1686355200,125111.2013817285,0.000121943483,0.000121943483,125111.2013817285,125111.2013817285,0.000066983853,0.000054959630000000004,0.000066983853,0.000054959630000000004,125111.2013817285,1800472.0438309999,0.000067,0.000055,0.000067,0.000055,1800472.0438309999
,11/06/2023,1686441600,120997.16183218923,0.00012198636,0.00012198636,120997.16183218923,120997.16183218923,0.000067,0.00005498636,0.000067,0.00005498636,120997.16183218923,1800472.625213,0.000067,0.000055,0.000067,0.000055,1800472.625213
,12/06/2023,1686528000,121783.96836940733,0.000121768018,0.000121768018,121783.96836940733,121783.96836940733,0.000066894408,0.00005487361,0.000066894408,0.00005487361,121783.96836940733,1800472.625213,0.000067,0.000055,0.000067,0.000055,1800472.625213
,13/06/2023,1686614400,121584.11590800868,0.000121845694,0.000121845694,121584.11590800868,121584.11590800868,0.000066948544,0.00005489715,0.000066948544,0.00005489715,121584.11590800868,1800472.625213,0.000067,0.000055,0.000067,0.000055,1800472.625213
,14/06/2023,1686700800,122345.71582847377,0.00012195534,0.00012195534,122345.71582847377,122345.71582847377,0.000067,0.00005495534,0.000067,0.00005495534,122345.71582847377,1800472.625213,0.000067,0.000055,0.000067,0.000055,1800472.625213
,15/06/2023,1686787200,126969.3296486354,0.000121999866,0.000121999866,126969.3296486354,126969.3296486354,0.00006699986600000001,0.000055,0.00006699986600000001,0.000055,126969.3296486354,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
,16/06/2023,1686873600,127532.87758085353,0.000121902192,0.000121902192,127532.87758085353,127532.87758085353,0.000066939097,0.000054963095,0.000066939097,0.000054963095,127532.87758085353,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
,17/06/2023,1686960000,127059.35327998013,0.000121913909,0.000121913909,127059.35327998013,127059.35327998013,0.000066923754,0.000054990155,0.000066923754,0.000054990155,127059.35327998013,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
,18/06/2023,1687046400,133357.40652885885,0.00012198124,0.00012198124,133357.40652885885,133357.40652885885,0.00006698124,0.000055,0.00006698124,0.000055,133357.40652885885,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
,19/06/2023,1687132800,126128.50893187545,0.000122122,0.000122122,126128.50893187545,126128.50893187545,0.000067067,0.000055054999999999994,0.000067067,0.000055054999999999994,126128.50893187545,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
,20/06/2023,1687219200,124090.37391823028,0.00012199289800000001,0.00012199289800000001,124090.37391823028,124090.37391823028,0.000066992898,0.000055,0.000066992898,0.000055,124090.37391823028,1800472.626895,0.000067,0.000055,0.000067,0.000055,1800472.626895
